Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,-9999
167,Leighton Baines,eng ENG,DF,Everton,eng Premier League,34,1984,4.5,10,6,6,2,2,8,10,80.0,2,5,2,3,5,15,14,0,b18095b6
168,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,17,2001,1.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,be13e5a8
169,Tiemoué Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,24,1994,19.1,48,24,16,27,5,29,54,53.7,25,12,4,8,29,77,17,0,59bf127b
170,Lewis Baker,eng ENG,MF,Düsseldorf,de Bundesliga,24,1995,6.1,8,5,6,2,0,2,10,20.0,8,5,2,3,2,10,5,0,1b278bf5
171,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1.0,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,2,0,a8567629
172,Ridle Baku,de GER,DFMF,Mainz 05,de Bundesliga,21,1998,26.1,54,31,25,22,7,26,53,49.1,27,45,7,38,42,96,57,0,442b56fa
173,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,17,12,13,3,1,9,25,36.0,16,15,5,10,26,43,75,3,3626f7d9
174,Keita Baldé,sn SEN,FWMF,Monaco,fr Ligue 1,24,1995,9.5,6,5,1,1,4,3,9,33.3,6,4,1,3,2,8,7,1,509a4ccb
175,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,26,1993,38.0,62,43,35,17,10,27,47,57.4,20,26,3,23,34,96,83,3,394854c4
176,Gareth Bale,wls WAL,FWMF,Real Madrid,es La Liga,30,1989,12.1,9,5,5,2,2,3,14,21.4,11,8,2,6,6,15,9,0,a58bb1e1
177,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,15,10,4,10,1,9,11,81.8,2,4,1,3,2,17,20,0,1fe67e86
178,Leonardo Balerdi,ar ARG,DFMF,Dortmund,de Bundesliga,20,1999,1.5,2,1,1,1,0,2,2,100.0,0,0,0,0,4,6,3,0,7c3ed041
179,Marco Ballarini,it ITA,MF,Udinese,it Serie A,18,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8cb494c9
180,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,22,1997,18.7,36,25,21,11,4,17,32,53.1,15,10,1,9,24,60,45,0,f449640d
181,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,39,1980,4.5,12,6,5,7,0,7,12,58.3,5,6,0,6,1,13,3,0,4e7bfc23
182,Mario Balotelli,it ITA,FW,Brescia,it Serie A,28,1990,15.6,2,2,0,2,0,0,2,0.0,2,1,1,0,8,10,22,0,8ff07990
183,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,10,7,7,1,2,8,15,53.3,7,4,1,3,4,14,18,0,7fecbcdb
184,Jonathan Bamba,fr FRA,FWMF,Lille,fr Ligue 1,23,1996,21.5,12,6,5,5,2,7,29,24.1,22,19,3,16,16,28,8,2,b2bd0f6c
185,Éver Banega,ar ARG,MF,Sevilla,es La Liga,31,1988,27.5,43,28,16,18,9,21,70,30.0,49,19,1,18,15,58,5,0,fa937f7a
186,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,47,28,27,19,1,25,36,69.4,11,29,15,14,52,99,92,2,0821331c
187,Antonín Barák,cz CZE,MFFW,Udinese,it Serie A,24,1994,2.2,5,4,3,0,2,1,5,20.0,4,6,1,5,0,5,4,0,01efac19
188,Antonín Barák,cz CZE,MF,Lecce,it Serie A,24,1994,15.2,19,10,9,10,0,6,24,25.0,18,18,1,17,9,28,20,2,01efac19
189,Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5.0,12,6,10,2,0,7,9,77.8,2,5,2,3,8,20,12,0,c010b898
190,Danilo Barbosa,br BRA,DFMF,Nice,fr Ligue 1,23,1996,12.5,28,21,17,9,2,13,29,44.8,16,21,6,15,20,48,38,0,0557ff4f
191,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,1ddbc7ca
192,Enis Bardhi,mk MKD,MF,Levante,es La Liga,24,1995,23.5,24,11,7,15,2,8,35,22.9,27,15,4,11,15,39,19,0,cac2537b
193,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21.0,49,36,16,24,9,24,37,64.9,13,24,11,13,30,79,73,0,1ae30132
194,Nicolò Barella,it ITA,MF,Inter,it Serie A,22,1997,22.4,36,21,14,15,7,8,37,21.6,29,20,5,15,14,50,14,0,6928979a
195,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,30,1989,6.5,15,12,8,5,2,6,23,26.1,17,8,2,6,16,31,15,0,3f7cd8f1
196,Antonino Barillà,it ITA,MF,Parma,it Serie A,31,1988,18.8,43,31,22,19,2,16,45,35.6,29,26,8,18,17,60,32,0,a64cbd35
197,Kike Barja,es ESP,MFFW,Osasuna,es La Liga,22,1997,3.5,1,1,1,0,0,1,1,100.0,0,3,1,2,0,1,2,0,aad53e64
198,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,25,1993,12.3,16,9,6,6,4,5,18,27.8,13,7,2,5,7,23,7,0,3a24769f
199,Aymen Barkok,ma MAR,FWMF,Düsseldorf,de Bundesliga,21,1998,0.9,1,1,0,0,1,0,2,0.0,2,2,0,2,3,4,1,0,a2a85828
200,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,29,1989,15.0,10,5,3,5,2,3,9,33.3,6,7,2,5,6,16,9,0,2691c772
201,Harvey Barnes,eng ENG,MFFW,Leicester City,eng Premier League,21,1997,23.1,16,11,7,7,2,5,23,21.7,18,13,3,10,8,24,6,1,3ea50f67
202,Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,7.1,7,5,4,2,1,3,6,50.0,3,2,2,0,8,15,22,0,487d9b09
203,Antonio Barreca,it ITA,DFFW,Genoa,it Serie A,24,1995,12.2,10,7,5,3,2,4,5,80.0,1,12,7,5,1,11,22,0,6a189491
204,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,10.4,38,21,16,19,3,14,29,48.3,15,18,3,15,9,47,18,1,00242b75
205,Ander Barrenetxea,es ESP,FWMF,Real Sociedad,es La Liga,17,2001,4.9,12,9,5,5,2,4,10,40.0,6,3,0,3,3,15,4,0,200e89e1
206,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,35,1984,1.0,4,3,0,1,3,2,3,66.7,1,1,0,1,0,4,0,0,43a1bea5
207,Musa Barrow,gm GAM,FWMF,Bologna,it Serie A,20,1998,15.0,20,13,11,7,2,6,20,30.0,14,15,0,15,5,25,11,0,e5bf73f3
208,Musa Barrow,gm GAM,FWMF,Atalanta,it Serie A,20,1998,2.1,1,1,0,0,1,1,4,25.0,3,4,0,4,0,1,1,0,e5bf73f3
209,Fin Bartels,de GER,MFFW,Werder Bremen,de Bundesliga,32,1987,3.8,9,5,4,4,1,3,12,25.0,9,3,1,2,1,10,1,0,acc7b7ec
210,Marc Bartra,es ESP,DFMF,Betis,es La Liga,28,1991,28.0,62,34,39,23,0,27,54,50.0,27,45,24,21,35,97,127,0,b742cc0d
211,Daniele Baselli,it ITA,MF,Torino,it Serie A,27,1992,14.2,43,23,17,19,7,13,40,32.5,27,20,4,16,25,68,25,0,ea06dd97
212,Chris Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36.0,85,48,58,20,7,48,81,59.3,33,38,15,23,77,162,173,1,1aa84968
213,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,22,1996,11.0,26,22,9,16,1,12,27,44.4,15,14,2,12,9,35,12,1,80556f08
214,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,6,3,2,4,0,4,4,100.0,0,0,0,0,4,10,14,0,65391fa7
215,Gil Bastião Dias,pt POR,MFDF,Granada,es La Liga,22,1996,4.0,19,14,10,6,3,7,17,41.2,10,4,1,3,3,22,7,0,e61bdd69
216,Gil Bastião Dias,pt POR,DFMF,Monaco,fr Ligue 1,22,1996,11.7,53,33,30,21,2,29,58,50.0,29,15,1,14,13,66,22,1,e61bdd69
217,Borja Bastón,es ESP,MFFW,Aston Villa,eng Premier League,26,1992,0.2,1,0,0,1,0,0,2,0.0,2,1,0,1,0,1,0,1,8c44e37b
218,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,32,17,14,11,7,15,24,62.5,9,18,9,9,26,58,54,0,75b86fb3
219,Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,9,5,6,3,0,4,11,36.4,7,13,8,5,13,22,26,0,c01c66d9
220,Oliver Batista-Meier,de GER,MF,Bayern Munich,de Bundesliga,18,2001,0.1,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,b7828a08
221,Michy Batshuayi,be BEL,FW,Chelsea,eng Premier League,25,1993,2.7,4,1,2,2,0,0,5,0.0,5,1,1,0,0,4,1,0,2973d8ff
222,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,27,1992,15.5,31,24,13,13,5,14,36,38.9,22,13,4,9,19,50,21,0,0f9b8301
223,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30.0,0,0,0,0,0,0,0,,0,1,0,1,3,3,15,0,47064058
224,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,31,1988,19.9,42,21,15,21,6,18,42,42.9,24,37,4,33,20,62,16,1,69374ff5
225,Christoph Baumgartner,at AUT,MFFW,Hoffenheim,de Bundesliga,19,1999,16.6,32,17,15,16,1,10,37,27.0,27,25,1,24,8,40,13,0,437f2b00
226,Noah Joel Sarenren Bazee,ng NGA,FW,Augsburg,de Bundesliga,22,1996,4.2,4,3,0,4,0,1,4,25.0,3,2,1,1,5,9,4,0,fbbc8e15
227,Ihlas Bebou,tg TOG,FWMF,Hoffenheim,de Bundesliga,25,1994,23.4,27,15,9,13,5,8,23,34.8,15,25,4,21,11,38,25,0,a53b661f
228,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,23,1996,24.6,56,25,34,19,3,26,46,56.5,20,40,20,20,45,101,77,0,19e4eab9
229,Sheraldo Becker,sr SUR,MFFW,Union Berlin,de Bundesliga,24,1995,6.0,2,1,2,0,0,1,3,33.3,2,1,0,1,0,2,1,0,8eb55dbb
230,Timo Becker,de GER,DFMF,Schalke 04,de Bundesliga,22,1997,3.7,10,9,3,6,1,5,9,55.6,4,6,1,5,3,13,8,0,543ddcaf
231,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34.0,65,38,41,18,6,31,61,50.8,30,44,23,21,77,142,198,4,4115ce4e
232,Asmir Begović,ba BIH,GK,Milan,it Serie A,32,1987,1.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7b4de647
233,Valon Behrami,ch SUI,MF,Genoa,it Serie A,34,1985,12.3,34,26,13,17,4,8,32,25.0,24,25,10,15,9,43,16,0,d3d758d8
234,Maximilian Beier,de GER,FW,Hoffenheim,de Bundesliga,16,2002,1.2,5,2,0,1,4,1,2,50.0,1,2,0,2,0,5,0,0,5db45ee5
235,Gaëtan Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,13,7,10,2,1,4,8,50.0,4,8,3,5,15,28,15,0,3f1a7191
236,Ishak Belfodil,dz ALG,FWMF,Hoffenheim,de Bundesliga,27,1992,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,ff182fdc
237,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,25,1994,20.2,44,24,17,17,10,10,28,35.7,18,25,5,20,53,97,21,2,2b1bed19
238,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,e3756e72
239,Raoul Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,e3756e72
240,Karim Bellarabi,de GER,FWDF,Leverkusen,de Bundesliga,29,1990,15.8,19,11,9,7,3,9,28,32.1,19,16,0,16,10,29,4,0,bee0bab1
241,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,fr Ligue 1,21,1998,16.6,40,27,18,19,3,13,21,61.9,8,16,3,13,22,62,6,0,10f0fdd3
242,Héctor Bellerín,es ESP,DFMF,Arsenal,eng Premier League,24,1995,12.9,20,13,7,11,2,11,29,37.9,18,20,4,16,19,39,27,1,f874dd44
243,Andrea Belotti,it ITA,FW,Torino,it Serie A,25,1993,33.4,29,16,7,17,5,5,31,16.1,26,23,5,18,5,34,20,1,d705ba44
244,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,20,1999,20.3,31,19,15,12,4,11,35,31.4,24,14,1,13,14,45,17,0,ed5c5fa3
245,Sami Ben Amar,ma MAR,FW,Nîmes,fr Ligue 1,21,1998,0.2,1,1,0,0,1,1,1,100.0,0,1,0,1,1,2,0,0,c05d65d1
246,Hatem Ben Arfa,fr FRA,MFFW,Valladolid,es La Liga,32,1987,1.8,0,0,0,0,0,0,4,0.0,4,1,0,1,0,0,0,0,74dc806c
247,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,28,1990,24.0,22,16,2,12,8,8,19,42.1,11,12,0,12,4,26,1,0,942b4f90
248,Marco Benassi,it ITA,MF,Fiorentina,it Serie A,24,1994,10.9,18,12,9,5,4,10,24,41.7,14,11,1,10,4,22,9,0,0000acda
249,Cristian Benavente,pe PER,MFFW,Nantes,fr Ligue 1,25,1994,3.9,8,5,2,5,1,2,8,25.0,6,1,0,1,3,11,0,0,3b5cd50d
250,Lars Bender,de GER,DFMF,Leverkusen,de Bundesliga,30,1989,15.3,42,26,17,20,5,19,38,50.0,19,32,6,26,24,66,30,0,c50281a0
251,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,53,34,29,17,7,23,48,47.9,25,42,13,29,67,120,88,2,070ec0b1
252,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,29,1990,23.3,12,9,0,9,3,3,18,16.7,15,15,2,13,3,15,23,1,bef0a7ac
253,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,21,1997,10.0,15,8,3,5,7,6,19,31.6,13,6,2,4,8,23,3,1,fe888e39
254,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,26,1993,26.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,8,0,8a2248b4
255,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,40,25,23,11,6,16,43,37.2,27,14,5,9,29,69,58,1,f5b6fb78
256,Bilal Benkhedim,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,18,2001,1.5,3,3,1,1,1,1,4,25.0,3,1,0,1,1,4,0,0,b6047994
257,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,21,1997,27.6,67,47,21,34,12,29,73,39.7,44,25,7,18,54,121,15,2,db092d3b
258,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,4,2,4,0,0,2,6,33.3,4,14,8,6,9,13,29,0,0bad4516
259,Ryan Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,5,4,3,2,0,4,6,66.7,2,3,1,2,7,12,8,0,0bad4516
260,Keanan Bennetts,eng ENG,MF,M'Gladbach,de Bundesliga,20,1999,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,f4c7c708
261,Yassine Benrahou,fr FRA,FWMF,Bordeaux,fr Ligue 1,20,1999,1.9,3,0,1,1,1,2,5,40.0,3,1,0,1,2,5,1,0,fbf76716
262,Yassine Benrahou,fr FRA,MFFW,Nîmes,fr Ligue 1,20,1999,8.5,13,8,3,3,7,5,16,31.3,11,1,0,1,2,15,0,0,fbf76716
263,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,33,17,17,12,4,18,31,58.1,13,24,4,20,38,71,49,0,378825c7
264,Nabil Bentaleb,dz ALG,MF,Newcastle Utd,eng Premier League,24,1994,8.3,23,13,14,9,0,7,25,28.0,18,9,2,7,19,42,9,1,3189f61a
265,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,22,1997,24.4,58,32,27,18,13,31,66,47.0,35,44,9,35,32,90,34,1,3b8674e6
266,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,28,1990,14.0,9,5,1,6,2,0,10,0.0,10,11,4,7,4,13,28,1,ab070c55
267,Romario Benzar,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,2,2,1,1,0,2,3,66.7,1,1,0,1,0,2,2,0,2e3596d1
268,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,31,1987,34.9,18,8,3,11,4,2,16,12.5,14,16,4,12,7,25,30,1,70d74ece
269,Yassine Benzia,dz ALG,MF,Dijon,fr Ligue 1,24,1994,1.9,3,2,2,1,0,1,6,16.7,5,4,2,2,3,6,1,0,6fbde63a
270,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,24,1994,27.7,32,16,19,8,5,13,59,22.0,46,31,3,28,33,65,27,0,53a0e358
271,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,29,1990,31.7,48,35,32,15,1,21,40,52.5,19,26,4,22,30,78,73,1,b6e50615
272,Álex Berenguer,es ESP,MFDF,Torino,it Serie A,24,1995,20.3,20,6,6,13,1,8,33,24.2,25,17,1,16,18,38,17,0,dc1c2fce
273,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,27,1992,26.7,53,35,25,23,5,26,52,50.0,26,38,16,22,35,88,88,1,61b3978f
274,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,28,1990,6.9,4,2,2,2,0,1,8,12.5,7,8,1,7,7,11,9,0,f72293fc
275,Markel Bergara,es ESP,MF,Getafe,es La Liga,33,1986,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,04a65a8f
276,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,21,1998,10.5,22,15,3,14,5,5,10,50.0,5,15,1,14,10,32,16,0,d0b6129f
277,Steven Bergwijn,nl NED,FWMF,Tottenham,eng Premier League,21,1997,7.8,10,6,3,6,1,4,12,33.3,8,12,0,12,1,11,5,0,a29b1131
278,Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,28,1991,4.6,3,2,0,2,1,0,5,0.0,5,2,0,2,4,7,2,0,9001138b
279,Etrit Berisha,al ALB,GK,SPAL,it Serie A,30,1989,26.0,3,2,3,0,0,2,3,66.7,1,0,0,0,1,4,9,0,ee833569
280,Valon Berisha,xk KVX,MF,Lazio,it Serie A,26,1993,0.4,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,1,0,d5575935
281,Valon Berisha,xk KVX,MF,Düsseldorf,de Bundesliga,26,1993,10.5,14,9,3,8,3,6,21,28.6,15,4,1,3,9,23,8,0,d5575935
282,Sergio Bermejo,es ESP,MFFW,Celta Vigo,es La Liga,21,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,d166c007
283,Bernard,br BRA,MFFW,Everton,eng Premier League,26,1992,14.2,32,22,12,14,6,13,44,29.5,31,22,2,20,16,48,7,0,ab4b3e35
284,Federico Bernardeschi,it ITA,MFFW,Juventus,it Serie A,25,1994,17.5,13,5,4,5,4,5,25,20.0,20,11,0,11,13,26,12,1,ee93c1a9
285,Bernardo,br BRA,DFMF,Brighton,eng Premier League,24,1995,7.5,27,16,12,9,6,13,17,76.5,4,7,3,4,6,33,24,0,17370b95
286,Paul Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,22,1997,24.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,1,28dabd43
287,Juan Bernat,es ESP,DFMF,Paris S-G,fr Ligue 1,26,1993,15.4,42,27,19,16,7,20,51,39.2,31,13,1,12,10,52,26,0,433dc9a2
288,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,21,1998,2.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,380a15e2
289,Andrea Bertolacci,it ITA,MF,Sampdoria,it Serie A,28,1991,5.9,7,4,2,3,2,1,8,12.5,7,4,1,3,2,9,13,0,c75b6a02
290,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,29,1989,30.5,47,29,22,15,10,26,58,44.8,32,27,12,15,37,84,31,1,01226327
291,Muhamed Bešić,ba BIH,MF,Sheffield Utd,eng Premier League,26,1992,2.8,8,6,4,4,0,2,5,40.0,3,4,0,4,1,9,6,0,7ca9f0f0
292,Louis Beyer,de GER,DF,M'Gladbach,de Bundesliga,19,2000,1.2,3,1,3,0,0,0,1,0.0,1,4,2,2,1,4,4,0,9af1f9ff
293,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,29,1990,13.1,7,3,5,2,0,4,11,36.4,7,14,8,6,25,32,64,2,7aac47fe
294,Pedro Bigas,es ESP,DF,Eibar,es La Liga,28,1990,19.7,18,9,11,7,0,9,19,47.4,10,16,10,6,36,54,82,0,697295b1
295,Lucas Biglia,ar ARG,MF,Milan,it Serie A,33,1986,7.6,13,7,7,6,0,4,15,26.7,11,12,4,8,7,20,10,1,5710a281
296,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,17,2001,5.0,3,3,1,0,2,0,0,,0,6,0,6,1,4,1,0,47c609d5
297,Philip Billing,dk DEN,MF,Bournemouth,eng Premier League,23,1996,28.1,72,46,30,37,5,17,65,26.2,48,59,16,43,66,138,97,1,d328a254
298,Cristiano Biraghi,it ITA,DF,Inter,it Serie A,26,1992,17.5,22,6,10,8,4,10,24,41.7,14,21,7,14,13,35,41,0,9e1577aa
299,Davide Biraschi,it ITA,DF,Genoa,it Serie A,25,1994,21.9,32,17,17,13,2,15,26,57.7,11,22,12,10,34,66,69,0,64cd167d
300,Valter Birsa,si SVN,MFFW,Cagliari,it Serie A,32,1986,4.8,10,6,3,6,1,7,21,33.3,14,6,1,5,4,14,3,0,455a2b79
301,Dimitri Bisoli,it ITA,MF,Brescia,it Serie A,25,1994,23.9,64,35,34,20,10,30,49,61.2,19,41,7,34,25,89,49,0,16569fef
302,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,22,1996,14.0,49,38,24,22,3,17,40,42.5,23,18,2,16,21,70,23,0,6c203af0
303,Leonardo Bittencourt,de GER,MF,Hoffenheim,de Bundesliga,25,1993,0.0,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,dc62fbee
304,Leonardo Bittencourt,de GER,FWMF,Werder Bremen,de Bundesliga,25,1993,21.0,52,28,23,18,11,9,51,17.6,42,20,3,17,12,64,14,0,dc62fbee
305,Birkir Bjarnason,is ISL,MFFW,Brescia,it Serie A,31,1988,8.9,5,3,1,3,1,2,13,15.4,11,9,4,5,5,10,4,0,da13074e
306,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,24,1995,32.9,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,14,1,967f34d3
307,Ludovic Blas,fr FRA,FWMF,Nantes,fr Ligue 1,21,1997,20.5,26,18,7,15,4,5,26,19.2,21,17,1,16,14,40,11,0,6191093d
308,Pablo de Blasis,ar ARG,DFMF,Eibar,es La Liga,31,1988,17.8,41,32,22,13,6,30,63,47.6,33,13,0,13,24,65,21,0,9ab48bde
309,Alejandro Blesa,es ESP,MF,Levante,es La Liga,17,2002,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,d2ed99b4
310,Alexis Blin,fr FRA,MF,Amiens,fr Ligue 1,22,1996,20.5,39,25,18,15,6,20,61,32.8,41,25,6,19,16,55,49,0,c69ef855
311,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,30,1988,20.0,21,14,9,12,0,11,22,50.0,11,15,11,4,32,53,58,1,2db2fd7b
312,Kevin-Prince Boateng,gh GHA,FW,Fiorentina,it Serie A,32,1987,6.7,3,1,0,2,1,2,8,25.0,6,3,0,3,1,4,7,0,f4ec4fd0
313,Antonin Bobichon,fr FRA,MF,Nîmes,fr Ligue 1,23,1995,2.0,4,3,1,3,0,3,3,100.0,0,1,0,1,1,5,0,0,7d937aa1
314,Antonin Bobichon,fr FRA,MF,Angers,fr Ligue 1,23,1995,7.2,9,4,4,5,0,2,19,10.5,17,7,0,7,7,16,4,0,7d937aa1
315,Salvatore Bocchetti,it ITA,DF,Hellas Verona,it Serie A,32,1986,3.4,5,3,3,2,0,2,3,66.7,1,2,2,0,17,22,23,0,faa1b07d
316,Mathieu Bodmer,fr FRA,MFFW,Amiens,fr Ligue 1,36,1982,1.0,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0,f3642ba8
317,Adam Bodzek,de GER,MF,Düsseldorf,de Bundesliga,33,1985,22.4,42,26,21,20,1,14,46,30.4,32,34,11,23,25,67,39,0,bb8a42fa
318,Jean-Paul Boëtius,nl NED,MF,Mainz 05,de Bundesliga,25,1994,25.2,63,33,21,31,11,20,57,35.1,37,38,1,37,26,89,6,0,635f2732
319,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,18,2000,1.9,6,4,3,1,2,4,8,50.0,4,0,0,0,2,8,5,0,6c8ddd52
320,Jeremie Boga,ci CIV,FW,Sassuolo,it Serie A,22,1997,27.9,12,7,3,8,1,6,20,30.0,14,24,0,24,3,15,4,0,fe012aca
321,Melayro Bogarde,nl NED,DF,Hoffenheim,de Bundesliga,17,2002,0.6,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,3,0,1fda91b3
322,Quentin Boisgard,fr FRA,MFFW,Toulouse,fr Ligue 1,22,1997,12.7,31,19,10,14,7,14,35,40.0,21,11,0,11,12,43,4,1,f6496133
323,Willy Boly,ci CIV,DF,Wolves,eng Premier League,28,1991,22.0,57,33,36,21,0,25,43,58.1,18,28,11,17,39,96,108,3,a4ac4b8f
324,Giacomo Bonaventura,it ITA,MFFW,Milan,it Serie A,29,1989,14.9,16,9,5,6,5,5,17,29.4,12,8,3,5,7,23,10,0,d995ed27
325,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,22,1997,8.3,7,5,1,4,2,0,7,0.0,7,3,0,3,5,12,2,0,bf57eaab
326,Gaëtan Bong,cm CMR,DFMF,Brighton,eng Premier League,31,1988,0.7,1,0,0,0,1,0,0,,0,1,1,0,0,1,0,0,cfd5e123
327,Kevin Bonifazi,it ITA,DF,Torino,it Serie A,23,1996,2.7,9,8,6,3,0,5,6,83.3,1,3,2,1,5,14,10,0,fb77bfef
328,Kevin Bonifazi,it ITA,DF,SPAL,it Serie A,23,1996,13.2,16,9,15,1,0,9,18,50.0,9,20,12,8,35,51,50,2,fb77bfef
329,Federico Bonini,it ITA,DF,Bologna,it Serie A,17,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,f8f0744b
330,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,32,1987,34.2,28,17,18,8,2,12,17,70.6,5,32,29,3,31,59,94,2,52ec54d0
331,Fabio Borini,it ITA,MFFW,Hellas Verona,it Serie A,28,1991,9.0,2,1,2,0,0,0,4,0.0,4,3,0,3,13,15,6,0,ef5b337e
332,Fabio Borini,it ITA,MF,Milan,it Serie A,28,1991,0.8,2,2,0,0,2,0,2,0.0,2,1,0,1,0,2,3,0,ef5b337e
333,Dennis Borkowski,de GER,FW,RB Leipzig,de Bundesliga,17,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,78b9e99c
