Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,-9999
1290,Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,33,1985,30.4,115,3.79,72,24,3,12,2,2,4,0.13,3,1,0,0,0,0,eda40760
1291,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,26,1993,18.9,28,1.48,28,0,0,0,0,0,3,0.16,3,0,0,0,0,0,3935e52e
1292,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1991,14.5,12,0.83,10,1,0,1,0,0,1,0.07,0,1,0,0,0,0,ab096c6f
1293,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,23,1995,14.8,36,2.43,28,4,1,0,2,1,4,0.27,3,0,0,0,1,0,6b2c894b
1294,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,20,1999,6.3,3,0.47,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5ed9b537
1295,Moussa Konaté,sn SEN,FW,Amiens,fr Ligue 1,26,1993,6.8,8,1.17,6,0,1,1,0,0,1,0.15,0,0,0,1,0,0,fcbcbd94
1296,Geoffrey Kondogbia,cf CTA,MF,Valencia,es La Liga,26,1993,20.1,20,1.00,16,0,2,1,0,1,1,0.05,1,0,0,0,0,0,cce181df
1297,Kouadio Koné,fr FRA,MF,Toulouse,fr Ligue 1,18,2001,9.7,16,1.65,14,0,1,0,1,0,1,0.10,1,0,0,0,0,0,86574238
1298,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,30,1989,16.4,8,0.49,6,1,0,1,0,0,0,0.00,0,0,0,0,0,0,a46472d0
1299,Moussa Koné,sn SEN,FWMF,Nîmes,fr Ligue 1,22,1996,1.6,4,2.57,1,0,0,2,1,0,1,0.64,0,0,0,1,0,0,3ef68782
1300,Youssouf Koné,ml MLI,DF,Lyon,fr Ligue 1,24,1995,9.1,17,1.87,16,0,1,0,0,0,1,0.11,1,0,0,0,0,0,e6eadfb8
1301,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,21,1997,22.7,15,0.66,9,1,1,2,2,0,1,0.04,0,0,0,1,0,0,0313a347
1302,Pascal Köpke,de GER,FW,Hertha BSC,de Bundesliga,23,1995,1.3,3,2.23,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0,3861d9cc
1303,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,33,1985,24.3,17,0.70,16,0,0,1,0,0,1,0.04,1,0,0,0,0,0,f5efb153
1304,Filip Kostić,rs SRB,DFFW,Eint Frankfurt,de Bundesliga,26,1992,32.9,164,4.99,74,51,17,15,6,1,20,0.61,9,8,0,3,0,0,b1cd37e6
1305,Christian Kouamé,ci CIV,FWMF,Fiorentina,it Serie A,21,1997,3.3,12,3.59,9,0,2,0,1,0,1,0.30,1,0,0,0,0,0,58e933d2
1306,Christian Kouamé,ci CIV,FW,Genoa,it Serie A,21,1997,10.2,31,3.05,24,1,0,1,5,0,5,0.49,3,0,0,0,2,0,58e933d2
1307,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,26,1992,24.0,3,0.12,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,dc366c36
1308,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,28,1991,23.4,26,1.11,21,0,1,2,1,1,1,0.04,0,0,0,0,1,0,da974c7b
1309,Efthimis Koulouris,gr GRE,FW,Toulouse,fr Ligue 1,23,1996,17.1,35,2.04,29,0,0,3,3,0,4,0.23,4,0,0,0,0,0,21f8d950
1310,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,20,1998,25.7,21,0.82,14,2,3,1,0,1,5,0.19,3,0,1,1,0,0,4d1666ff
1311,Leonardo Koutris,gr GRE,DF,Mallorca,es La Liga,24,1995,1.0,4,3.87,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,114b510e
1312,Cheikhou Kouyaté,sn SEN,MFDF,Crystal Palace,eng Premier League,29,1989,28.1,28,1.00,23,0,1,2,2,0,2,0.07,2,0,0,0,0,0,8d3c902d
1313,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,25,1994,23.0,78,3.39,73,0,3,1,1,0,8,0.35,8,0,0,0,0,0,79c0821a
1314,Dawid Kownacki,pl POL,FWMF,Düsseldorf,de Bundesliga,22,1997,12.1,38,3.13,24,1,3,2,7,1,2,0.16,1,0,0,0,1,0,be5e1c4c
1315,İsmail Köybaşı,tr TUR,DFFW,Granada,es La Liga,30,1989,2.6,3,1.16,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,58640e66
1316,Thomas Kraft,de GER,GK,Hertha BSC,de Bundesliga,31,1988,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,bb25c778
1317,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,24,1994,11.3,3,0.26,3,0,0,0,0,0,1,0.09,1,0,0,0,0,0,77cf6852
1318,Andrej Kramarić,hr CRO,FWMF,Hoffenheim,de Bundesliga,28,1991,15.8,59,3.73,35,3,7,7,7,0,10,0.63,6,0,2,2,0,0,603cb947
1319,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,28,1991,16.3,22,1.35,20,1,0,1,0,0,0,0.00,0,0,0,0,0,0,496aeede
1320,Tom Krauß,de GER,MF,RB Leipzig,de Bundesliga,18,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9f77012e
1321,Ladislav Krejčí,cz CZE,DF,Bologna,it Serie A,27,1992,11.7,26,2.23,23,1,1,0,0,1,0,0.00,0,0,0,0,0,0,58027adc
1322,Rene Krhin,si SVN,DFMF,Nantes,fr Ligue 1,29,1990,3.6,1,0.28,1,0,0,0,0,0,1,0.28,1,0,0,0,0,0,9a506145
1323,Felix Kroos,de GER,MFDF,Union Berlin,de Bundesliga,28,1991,4.2,8,1.90,6,0,0,1,1,0,0,0.00,0,0,0,0,0,0,4d7faad1
1324,Toni Kroos,de GER,MF,Real Madrid,es La Liga,29,1990,29.5,122,4.14,71,36,6,5,3,1,8,0.27,5,2,1,0,0,0,6ce1f46f
1325,Tim Krul,nl NED,GK,Norwich City,eng Premier League,31,1988,36.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,f23f9d20
1326,Rade Krunić,ba BIH,MFFW,Milan,it Serie A,25,1993,6.0,21,3.52,18,0,1,0,2,0,2,0.34,2,0,0,0,0,0,817c6964
1327,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,26,1992,2.3,1,0.43,1,0,0,0,0,0,1,0.43,1,0,0,0,0,0,2a29eb9b
1328,Takefusa Kubo,jp JPN,MFFW,Mallorca,es La Liga,18,2001,25.7,97,3.78,65,3,15,3,10,1,16,0.62,11,0,2,1,2,0,16aa3654
1329,Juraj Kucka,sk SVK,MFFW,Parma,it Serie A,32,1987,21.5,52,2.42,37,0,3,5,5,2,9,0.42,4,0,2,2,1,0,5aaef9ef
1330,Dejan Kulusevski,se SWE,FWMF,Parma,it Serie A,19,2000,32.6,146,4.48,116,3,15,7,5,0,16,0.49,10,0,3,2,1,0,df3cda47
1331,Marash Kumbulla,al ALB,DF,Hellas Verona,it Serie A,19,2000,21.7,12,0.55,10,0,0,1,1,0,2,0.09,0,0,0,1,1,0,a40819d9
1332,Pierre Kunde,cm CMR,MF,Mainz 05,de Bundesliga,24,1995,20.7,43,2.07,32,2,5,2,2,0,4,0.19,1,0,3,0,0,0,9ceb7642
1333,Jasmin Kurtić,si SVN,MF,SPAL,it Serie A,30,1989,15.7,60,3.83,36,8,4,7,5,0,0,0.00,0,0,0,0,0,0,144607cc
1334,Jasmin Kurtić,si SVN,MFFW,Parma,it Serie A,30,1989,18.5,43,2.33,29,11,0,1,2,0,3,0.16,3,0,0,0,0,0,144607cc
1335,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,26,1992,9.5,12,1.26,8,0,1,0,2,1,3,0.31,1,0,1,0,1,0,41e7ef1c
1336,Dereck Kutesa,ch SUI,FWMF,Reims,fr Ligue 1,21,1997,5.9,9,1.53,7,0,1,0,1,0,2,0.34,1,0,1,0,0,0,1b6862e8
1337,Ahmed Kutucu,tr TUR,FWMF,Schalke 04,de Bundesliga,19,2000,7.5,20,2.65,9,0,4,5,2,0,4,0.53,3,0,0,0,1,0,beda9675
1338,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,22,1997,10.9,20,1.83,17,1,0,1,0,1,2,0.18,1,0,0,1,0,0,4bf69118
1339,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,23,1996,18.3,32,1.75,23,1,3,2,3,0,5,0.27,4,0,1,0,0,0,0a483542
1340,Antonino La Gumina,it ITA,FW,Sampdoria,it Serie A,23,1996,2.1,4,1.94,2,0,0,0,2,0,0,0.00,0,0,0,0,0,0,822a7761
1341,Andrea La Mantia,it ITA,FW,Lecce,it Serie A,28,1991,6.1,14,2.28,9,0,0,4,1,0,1,0.16,0,0,0,1,0,0,c375dfa5
1342,Gaëtan Laborde,fr FRA,FW,Montpellier,fr Ligue 1,25,1994,24.9,71,2.86,50,0,6,8,6,1,6,0.24,6,0,0,0,0,0,7cdda3bf
1343,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,28,1991,20.8,68,3.27,43,0,7,11,6,1,12,0.58,4,0,3,4,1,0,9dbb75ca
1344,Riccardo Ladinetti,it ITA,MF,Cagliari,it Serie A,18,2000,1.4,5,3.54,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,ff4296df
1345,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,20,1999,27.0,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,4e7db402
1346,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,29,1989,29.5,19,0.64,18,1,0,0,0,0,2,0.07,2,0,0,0,0,0,b7c99b9b
1347,Jack Lahne,se SWE,FW,Amiens,fr Ligue 1,17,2001,0.1,1,10.00,0,0,0,0,0,1,1,10.00,0,0,0,0,0,1,07f73a4f
1348,Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,22,1997,23.5,63,2.68,49,0,8,1,3,2,16,0.68,11,0,4,0,0,1,c1b7847c
1349,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,26,1992,30.1,62,2.06,55,3,2,0,2,0,8,0.27,6,0,0,0,2,0,4aea5077
1350,Diego Lainez,mx MEX,MFFW,Betis,es La Liga,19,2000,3.9,10,2.58,8,0,1,0,1,0,1,0.26,0,0,0,0,1,0,bf12926c
1351,Kenny Lala,fr FRA,DFMF,Strasbourg,fr Ligue 1,27,1991,22.7,60,2.64,40,15,2,2,1,0,1,0.04,0,1,0,0,0,0,770d7eb8
1352,Adam Lallana,eng ENG,MFFW,Liverpool,eng Premier League,31,1988,4.2,8,1.88,7,0,0,0,1,0,1,0.24,1,0,0,0,0,0,99813635
1353,Érik Lamela,ar ARG,MFFW,Tottenham,eng Premier League,27,1992,13.5,52,3.86,30,5,4,4,7,2,10,0.74,5,1,0,3,1,0,abe66106
1354,Tariq Lamptey,gh GHA,DF,Chelsea,eng Premier League,18,2000,0.4,2,5.63,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,f4e433d4
1355,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,18,2000,6.5,13,1.99,8,1,1,1,2,0,2,0.31,1,1,0,0,0,0,f4e433d4
1356,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,27,1992,10.3,8,0.78,5,0,0,2,0,1,2,0.19,2,0,0,0,0,0,08082af0
1357,Michael Lang,ch SUI,DFFW,Werder Bremen,de Bundesliga,28,1991,6.0,8,1.32,5,0,1,0,2,0,0,0.00,0,0,0,0,0,0,864db10a
1358,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,31,1988,3.5,2,0.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,74d70fb5
1359,Henri Lansbury,eng ENG,MF,Aston Villa,eng Premier League,28,1990,2.2,2,0.93,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fe8e6fa1
1360,Manuel Lanzini,ar ARG,MFFW,West Ham,eng Premier League,26,1993,15.3,63,4.12,41,12,4,1,4,1,5,0.33,2,0,1,0,2,0,26f6dca8
1361,Gianluca Lapadula,pe PER,FW,Lecce,it Serie A,29,1990,19.8,52,2.62,33,0,6,4,9,0,7,0.35,2,0,2,1,2,0,2ead2809
1362,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,25,1994,12.2,12,0.98,11,0,0,1,0,0,1,0.08,1,0,0,0,0,0,119b9a8e
1363,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,35,1984,29.3,25,0.85,25,0,0,0,0,0,1,0.03,1,0,0,0,0,0,fed5f993
1364,Larra,es ESP,FWMF,Athletic Club,es La Liga,21,1997,2.8,4,1.44,0,1,0,1,2,0,1,0.36,0,0,0,0,1,0,0d690336
1365,Gautier Larsonneur,fr FRA,GK,Brest,fr Ligue 1,22,1997,26.6,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,b49729cb
1366,Kevin Lasagna,it ITA,FW,Udinese,it Serie A,26,1992,28.5,58,2.03,42,0,3,5,8,0,4,0.14,2,0,2,0,0,0,09538fdb
1367,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,25,1993,23.1,10,0.43,7,0,0,1,2,0,0,0.00,0,0,0,0,0,0,450ab6fc
1368,Paul Lasne,fr FRA,MFFW,Brest,fr Ligue 1,30,1989,13.6,34,2.50,29,0,1,0,3,1,2,0.15,2,0,0,0,0,0,542cc80f
1369,Toni Lato,es ESP,DFMF,Osasuna,es La Liga,21,1997,5.2,8,1.53,7,0,0,0,0,1,2,0.38,2,0,0,0,0,0,8e088e04
1370,Danny Latza,de GER,MF,Mainz 05,de Bundesliga,29,1989,15.3,35,2.29,27,0,1,2,5,0,4,0.26,2,0,1,0,1,0,33b554b7
1371,Vincent Laurini,fr FRA,DF,Parma,it Serie A,30,1989,9.8,10,1.02,10,0,0,0,0,0,2,0.20,2,0,0,0,0,0,3535098b
1372,Wesley Lautoa,nc NCL,MFDF,Dijon,fr Ligue 1,31,1987,20.8,22,1.06,17,0,2,0,1,2,2,0.10,2,0,0,0,0,0,6e5b5a45
1373,Diego Laxalt,uy URU,DFMF,Torino,it Serie A,26,1993,6.6,12,1.81,9,2,0,1,0,0,1,0.15,1,0,0,0,0,0,f26e3c59
1374,Diego Laxalt,uy URU,DF,Milan,it Serie A,26,1993,1.9,6,3.14,5,1,0,0,0,0,1,0.52,1,0,0,0,0,0,f26e3c59
1375,Valentino Lazaro,at AUT,DFMF,Newcastle Utd,eng Premier League,23,1996,5.3,11,2.06,7,2,1,1,0,0,0,0.00,0,0,0,0,0,0,016ff750
1376,Valentino Lazaro,at AUT,DF,Inter,it Serie A,23,1996,3.6,14,3.90,9,3,1,1,0,0,1,0.28,1,0,0,0,0,0,016ff750
1377,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,28,1990,36.0,112,3.11,85,7,14,5,1,0,18,0.50,14,0,3,1,0,0,5128bde4
1378,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,25,1993,28.3,69,2.44,55,3,4,3,4,0,9,0.32,6,0,1,2,0,0,02caf6e0
1379,Mickaël Le Bihan,fr FRA,FWDF,Nice,fr Ligue 1,29,1990,1.1,1,0.90,0,0,0,1,0,0,1,0.90,0,0,0,1,0,0,d512db65
1380,Robin Le Normand,fr FRA,DF,Real Sociedad,es La Liga,22,1996,26.6,10,0.38,9,1,0,0,0,0,1,0.04,1,0,0,0,0,0,9a64e67e
1381,Damien Le Tallec,fr FRA,MFDF,Montpellier,fr Ligue 1,29,1990,27.3,33,1.21,29,0,0,0,3,1,7,0.26,7,0,0,0,0,0,8f4d116f
1382,James Lea Siliki,cm CMR,MF,Rennes,fr Ligue 1,23,1996,12.0,27,2.25,20,0,1,0,5,1,2,0.17,2,0,0,0,0,0,7cf431a5
1383,Rafael Leão,pt POR,FW,Milan,it Serie A,20,1999,15.6,63,4.04,45,0,15,2,1,0,6,0.38,2,0,2,1,1,0,20730eae
1384,Adrien Lebeau,fr FRA,MFFW,Strasbourg,fr Ligue 1,20,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ca122e29
1385,Mathew Leckie,au AUS,DFFW,Hertha BSC,de Bundesliga,28,1991,2.2,2,0.93,1,0,0,0,1,0,1,0.46,1,0,0,0,0,0,b93b7882
1386,Benjamin Lecomte,fr FRA,GK,Monaco,fr Ligue 1,28,1991,28.0,4,0.14,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,2fa2a875
1387,Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,26,1993,25.0,68,2.72,49,2,6,7,3,1,9,0.36,7,0,0,2,0,0,f5044e54
1388,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,25,1993,9.4,7,0.75,4,0,3,0,0,0,2,0.21,1,0,1,0,0,0,c3e4ecbb
1389,Wu Lei,cn CHN,FWMF,Espanyol,es La Liga,27,1991,19.1,27,1.41,15,0,4,6,2,0,1,0.05,0,0,0,1,0,0,e3fabb0a
1390,Toni Leistner,de GER,DF,Köln,de Bundesliga,28,1990,11.2,8,0.71,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,364445b2
1391,Moritz Leitner,de GER,MF,Norwich City,eng Premier League,26,1992,7.6,19,2.50,17,1,0,1,0,0,1,0.13,1,0,0,0,0,0,9460aaed
1392,Lucas Leiva,br BRA,MF,Lazio,it Serie A,32,1987,20.1,42,2.09,36,1,0,2,2,1,2,0.10,2,0,0,0,0,0,4c78b5ed
1393,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,28,1991,4.9,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6eaed4eb
1394,Iñigo Lekue,es ESP,FWDF,Athletic Club,es La Liga,26,1993,6.9,13,1.88,8,2,2,1,0,0,0,0.00,0,0,0,0,0,0,59b7d823
1395,Nicolas Lemaître,fr FRA,GK,Reims,fr Ligue 1,22,1997,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,586ef3a3
1396,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,23,1995,10.3,22,2.14,13,6,0,3,0,0,1,0.10,1,0,0,0,0,0,4dbd0916
1397,Tim Lemperle,de GER,MF,Köln,de Bundesliga,17,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,792ffa71
1398,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,24,1995,26.9,14,0.52,14,0,0,0,0,0,3,0.11,3,0,0,0,0,0,4f28a6ff
1399,Aaron Lennon,eng ENG,MF,Burnley,eng Premier League,32,1987,5.5,7,1.27,6,0,0,0,1,0,1,0.18,1,0,0,0,0,0,2ff964a0
1400,Bernd Leno,de GER,GK,Arsenal,eng Premier League,27,1992,29.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2628fd2b
1401,Christopher Lenz,de GER,DFMF,Union Berlin,de Bundesliga,24,1994,25.2,59,2.34,43,9,3,2,2,0,5,0.20,5,0,0,0,0,0,bbd86530
1402,Donovan Léon,gf GUF,GK,Brest,fr Ligue 1,26,1992,1.4,1,0.73,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,51c83a90
1403,Pedro León,es ESP,MFFW,Eibar,es La Liga,32,1986,21.1,72,3.42,32,27,4,4,4,1,7,0.33,4,2,0,0,1,0,d66b9872
1404,Sergio León,es ESP,FW,Levante,es La Liga,30,1989,7.5,8,1.07,3,0,1,3,1,0,1,0.13,0,0,0,1,0,0,0a0cc13c
1405,Lukas Lerager,dk DEN,MF,Genoa,it Serie A,26,1993,15.4,37,2.40,30,2,0,3,1,1,5,0.32,5,0,0,0,0,0,1b82f8df
1406,Mehdi Léris,dz ALG,MFFW,Sampdoria,it Serie A,21,1998,5.7,20,3.54,12,2,2,1,1,2,2,0.35,1,0,0,0,0,1,7d3cbc67
1407,Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,24,1994,30.0,46,1.53,36,0,2,2,5,1,3,0.10,3,0,0,0,0,0,9b5ce51a
1408,Karlo Letica,hr CRO,GK,SPAL,it Serie A,22,1997,10.0,1,0.10,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,4a6914ff
1409,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,30,1988,30.7,106,3.46,68,1,17,11,9,0,14,0.46,8,0,4,0,2,0,8d78e732
1410,Jamal Lewis,nir NIR,DF,Norwich City,eng Premier League,21,1998,25.6,36,1.41,30,2,3,0,1,0,1,0.04,1,0,0,0,0,0,efb9215a
1411,Aaron Leya Iseka,be BEL,FW,Toulouse,fr Ligue 1,21,1997,8.6,21,2.43,13,0,1,3,4,0,2,0.23,0,0,0,1,1,0,29ef0f49
1412,Stephan Lichtsteiner,ch SUI,DF,Augsburg,de Bundesliga,35,1984,14.9,23,1.54,12,10,0,0,1,0,3,0.20,2,1,0,0,0,0,99b1d0e6
1413,Dimitri Liénard,fr FRA,MF,Strasbourg,fr Ligue 1,31,1988,16.5,72,4.35,44,21,2,2,2,1,9,0.54,6,2,1,0,0,0,f7691f63
1414,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,23,1996,20.2,8,0.40,5,0,0,1,2,0,2,0.10,2,0,0,0,0,0,302527b2
1415,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,19,1999,27.2,14,0.51,12,0,0,1,1,0,2,0.07,1,0,0,0,1,0,d6e53a3a
1416,Isaac Lihadji,fr FRA,MF,Marseille,fr Ligue 1,17,2002,0.3,2,7.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,57a46f3f
1417,Lillo,es ESP,DF,Osasuna,es La Liga,30,1989,2.2,2,0.92,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,476ca810
1418,Anderson Lima,br BRA,MFDF,Lazio,it Serie A,19,1999,0.7,5,7.26,2,1,1,1,0,0,1,1.45,1,0,0,0,0,0,59be3a74
1419,Lucas Lima,br BRA,FWDF,Nantes,fr Ligue 1,27,1991,3.0,12,4.00,6,5,0,1,0,0,0,0.00,0,0,0,0,0,0,0f52f925
1420,Anthony Limbombe,be BEL,FWMF,Nantes,fr Ligue 1,25,1994,1.7,4,2.38,1,2,0,1,0,0,0,0.00,0,0,0,0,0,0,ccee698e
1421,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,25,1994,34.4,18,0.52,17,0,0,1,0,0,2,0.06,2,0,0,0,0,0,f5deef4c
1422,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,24,1995,22.4,75,3.34,63,4,2,4,2,0,9,0.40,7,0,1,1,0,0,d023d70f
1423,Jesse Lingard,eng ENG,MFFW,Manchester Utd,eng Premier League,26,1992,10.4,40,3.85,35,0,1,1,1,2,5,0.48,4,0,0,0,0,1,810e3c74
1424,Pol Lirola,es ESP,DF,Fiorentina,it Serie A,21,1997,29.4,71,2.41,62,2,5,2,0,0,6,0.20,5,0,1,0,0,0,ff800ed8
1425,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,25,1993,25.9,17,0.66,16,0,0,0,1,0,3,0.12,2,0,0,0,1,0,bba30585
1426,Fernando Llorente,es ESP,FW,Napoli,it Serie A,34,1985,5.6,20,3.59,12,0,0,7,1,0,2,0.36,1,0,0,1,0,0,82dbf623
1427,Marcos Llorente,es ESP,MFFW,Atlético Madrid,es La Liga,24,1995,15.2,31,2.04,24,0,5,0,2,0,9,0.59,4,0,3,0,2,0,02c15616
1428,Gautier Lloris,fr FRA,DF,Nice,fr Ligue 1,24,1995,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ac89503b
1429,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,32,1986,20.1,2,0.10,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,8f62b6ee
1430,Giovani Lo Celso,ar ARG,MFFW,Tottenham,eng Premier League,23,1996,16.6,70,4.22,52,11,3,0,3,1,6,0.36,4,0,1,0,0,1,d7553721
1431,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,24,1994,8.4,20,2.39,18,0,1,0,1,0,1,0.12,1,0,0,0,0,0,e1cbb531
1432,Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,24,1994,15.4,27,1.76,22,0,0,3,1,1,2,0.13,2,0,0,0,0,0,e1cbb531
1433,Jürgen Locadia,nl NED,FWMF,Brighton,eng Premier League,25,1993,1.0,2,2.09,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6cc47ae1
1434,Jürgen Locadia,nl NED,FW,Hoffenheim,de Bundesliga,25,1993,5.9,14,2.38,6,0,2,4,1,1,2,0.34,0,0,1,1,0,0,6cc47ae1
1435,Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,21,1998,28.7,102,3.55,83,9,1,3,3,3,9,0.31,9,0,0,0,0,0,a8a874f1
1436,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,21,1998,26.6,34,1.28,30,0,1,1,2,0,2,0.08,2,0,0,0,0,0,ed9f7cfe
1437,Ruben Loftus-Cheek,eng ENG,MFFW,Chelsea,eng Premier League,23,1996,2.3,5,2.16,5,0,0,0,0,0,1,0.43,1,0,0,0,0,0,e97fd090
1438,Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,18,2000,2.1,1,0.47,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6bca20fe
1439,Kevin Long,ie IRL,DF,Burnley,eng Premier League,28,1990,6.3,1,0.16,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,5a4280b1
1440,Shane Long,ie IRL,FW,Southampton,eng Premier League,32,1987,15.5,35,2.26,26,0,1,4,4,0,3,0.19,1,0,0,2,0,0,9f472354
1441,Matthew Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,19,2000,6.4,8,1.25,8,0,0,0,0,0,1,0.16,1,0,0,0,0,0,c0027d2d
1442,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,21,1997,15.3,36,2.35,21,9,1,2,2,1,3,0.20,1,0,0,1,0,1,a2b105e0
1443,Ademola Lookman,ng NGA,FWMF,RB Leipzig,de Bundesliga,21,1997,3.4,14,4.09,9,1,1,3,0,0,0,0.00,0,0,0,0,0,0,7c104bb7
1444,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,28,1990,26.0,3,0.12,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,f00de885
1445,Rony Lopes,pt POR,FW,Sevilla,es La Liga,23,1995,1.5,2,1.34,1,1,0,0,0,0,1,0.67,1,0,0,0,0,0,7c2965bb
1446,Rony Lopes,pt POR,FW,Monaco,fr Ligue 1,23,1995,0.9,2,2.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7c2965bb
1447,Adrián López,es ESP,FW,Osasuna,es La Liga,31,1988,16.0,52,3.24,47,0,4,1,0,0,6,0.37,5,0,0,1,0,0,88a359d4
1448,David López,es ESP,DFMF,Espanyol,es La Liga,29,1989,27.3,36,1.32,32,2,0,0,1,1,5,0.18,3,0,0,0,1,1,f03f284b
1449,Diego López,es ESP,GK,Espanyol,es La Liga,37,1981,35.9,6,0.17,3,3,0,0,0,0,1,0.03,0,1,0,0,0,0,73683fa9
1450,Javi López,es ESP,DF,Alavés,es La Liga,17,2002,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e9ada8cf
