Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,-9999
1274,Jemerson,br BRA,DF,Metz,fr Ligue 1,28,1992,13.4,4,0.30,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,7cab69b5
1275,Fredrik Jensen,fi FIN,MFFW,Augsburg,de Bundesliga,23,1997,4.6,11,2.37,9,1,0,0,1,0,1,0.22,1,0,0,0,0,0,3eeb80e0
1276,Mathias Jensen,dk DEN,MF,Brentford,eng Premier League,25,1996,17.8,66,3.71,43,19,0,2,0,2,3,0.17,2,1,0,0,0,0,0f134faf
1277,Moritz Jenz,de GER,DF,Lorient,fr Ligue 1,22,1999,15.3,9,0.59,7,0,0,2,0,0,0,0.00,0,0,0,0,0,0,ee644761
1278,Gabriel Jesus,br BRA,FW,Manchester City,eng Premier League,24,1997,20.9,85,4.08,56,0,16,7,4,2,18,0.86,11,0,2,1,2,2,b66315ae
1279,Juan Jesus,br BRA,DF,Napoli,it Serie A,30,1991,14.2,9,0.63,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,79083382
1280,Álvaro Jiménez,es ESP,MFFW,Cádiz,es La Liga,26,1995,2.6,6,2.31,2,1,2,0,1,0,0,0.00,0,0,0,0,0,0,5f5501ed
1281,Raúl Jiménez,mx MEX,FW,Wolves,eng Premier League,30,1991,29.2,71,2.43,52,1,7,6,4,1,14,0.48,7,0,4,3,0,0,b561db50
1282,João Pedro,br BRA,FWMF,Watford,eng Premier League,19,2001,18.3,60,3.28,38,0,10,6,5,1,4,0.22,3,0,0,1,0,0,e8832875
1283,Joaquín,es ESP,FWMF,Betis,es La Liga,40,1981,5.2,33,6.31,20,9,3,0,1,0,2,0.38,2,0,0,0,0,0,4c5b14d2
1284,Joelinton,br BRA,MFFW,Newcastle Utd,eng Premier League,24,1996,28.4,67,2.36,49,0,6,9,3,0,5,0.18,4,0,0,1,0,0,c17bfb65
1285,Jofre,es ESP,MFDF,Espanyol,es La Liga,20,2001,0.2,5,22.50,3,0,0,0,2,0,2,9.00,1,0,0,0,1,0,030ef8d6
1286,Marco John,de GER,DF,Hoffenheim,de Bundesliga,19,2002,0.5,1,2.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d9e196bf
1287,Dennis Johnsen,no NOR,FWMF,Venezia,it Serie A,23,1998,16.1,32,1.97,28,0,2,1,1,0,3,0.18,3,0,0,0,0,0,66784dee
1288,Ben Johnson,eng ENG,DF,West Ham,eng Premier League,21,2000,15.5,24,1.55,19,2,0,0,2,1,3,0.19,2,1,0,0,0,0,9319781b
1289,Curtis Jones,eng ENG,MF,Liverpool,eng Premier League,20,2001,9.5,28,2.96,17,1,2,3,3,2,3,0.32,2,0,0,1,0,0,4fb9c88f
1290,Phil Jones,eng ENG,DF,Manchester Utd,eng Premier League,29,1992,1.8,1,0.55,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,def899bd
1291,Frenkie de Jong,nl NED,MF,Barcelona,es La Liga,24,1997,27.5,83,3.02,71,2,7,2,1,0,9,0.33,9,0,0,0,0,0,1bacc518
1292,Luuk de Jong,nl NED,FW,Barcelona,es La Liga,30,1990,7.3,7,0.97,5,1,0,0,1,0,0,0.00,0,0,0,0,0,0,abb3bb95
1293,Joan Jordán,es ESP,MF,Sevilla,es La Liga,27,1994,27.9,60,2.15,49,5,1,1,2,2,6,0.21,5,0,0,0,1,0,2a0c8ba4
1294,Kaio Jorge,br BRA,MFFW,Juventus,it Serie A,19,2002,1.3,5,3.72,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0cf465f2
1295,Jorginho,it ITA,MF,Chelsea,eng Premier League,29,1991,25.3,70,2.77,61,2,1,2,3,1,8,0.32,8,0,0,0,0,0,45db685d
1296,Josan,es ESP,DFMF,Elche,es La Liga,31,1989,13.5,32,2.38,25,1,5,0,1,0,4,0.30,4,0,0,0,0,0,5b28b2f6
1297,Willian José,br BRA,FW,Betis,es La Liga,29,1991,17.8,54,3.03,45,0,1,4,3,1,6,0.34,5,0,0,1,0,0,d87e2cae
1298,Joselu,es ESP,FW,Alavés,es La Liga,31,1990,34.7,83,2.39,52,1,4,15,11,0,9,0.26,6,0,1,1,1,0,6265208f
1299,Josema,es ESP,DF,Elche,es La Liga,25,1996,2.0,1,0.49,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ed3f5f4c
1300,Lenny Joseph,fr FRA,FWMF,Metz,fr Ligue 1,20,2000,1.7,1,0.58,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,d1828392
1301,Diogo Jota,pt POR,FW,Liverpool,eng Premier League,24,1996,26.3,98,3.73,63,0,12,9,13,1,13,0.49,7,0,2,2,2,0,178ae8f8
1302,Stevan Jovetić,me MNE,FWMF,Hertha BSC,de Bundesliga,31,1989,11.3,42,3.72,32,1,2,5,2,0,2,0.18,1,1,0,0,0,0,f36c432f
1303,Luka Jović,rs SRB,FW,Real Madrid,es La Liga,23,1997,4.1,13,3.16,8,1,0,4,0,0,3,0.73,3,0,0,0,0,0,4d8cd038
1304,Miguel Juan Llambrich,es ESP,DF,Espanyol,es La Liga,25,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d83f09ff
1305,José Juan Macías,mx MEX,FWMF,Getafe,es La Liga,21,1999,2.2,2,0.89,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0,1f1c8a15
1306,Juanmi,es ESP,FW,Betis,es La Liga,28,1993,23.7,40,1.69,26,0,7,1,5,1,3,0.13,1,0,1,0,1,0,84399660
1307,Gideon Jung,de GER,DF,Greuther Fürth,de Bundesliga,26,1994,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,a2e7de6f
1308,Flavio Junior Bianchi,it ITA,FWMF,Genoa,it Serie A,21,2000,3.5,5,1.43,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3ef965c1
1309,Lago Junior,ci CIV,FWMF,Mallorca,es La Liga,30,1990,2.0,3,1.53,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0,360d70f8
1310,Hamed Junior Traorè,ci CIV,FWMF,Sassuolo,it Serie A,21,2000,19.7,80,4.07,57,10,9,2,2,0,7,0.36,6,0,1,0,0,0,570bb4b9
1311,Vinicius Júnior,br BRA,FW,Real Madrid,es La Liga,21,2000,29.9,187,6.26,128,1,27,9,19,3,28,0.94,18,0,5,1,3,1,7111d552
1312,James Justin,eng ENG,DF,Leicester City,eng Premier League,23,1998,11.1,17,1.53,16,0,0,0,1,0,2,0.18,2,0,0,0,0,0,fb614c44
1313,Jutglà,es ESP,FW,Barcelona,es La Liga,22,1999,3.3,7,2.09,4,0,2,1,0,0,1,0.30,1,0,0,0,0,0,2a9f6b4d
1314,Jens Jønsson,dk DEN,MF,Cádiz,es La Liga,28,1993,14.5,17,1.17,11,0,2,0,1,3,2,0.14,1,0,0,0,1,0,53520a67
1315,Mathias Jørgensen,dk DEN,DF,Brentford,eng Premier League,31,1990,5.8,7,1.22,3,3,0,1,0,0,0,0.00,0,0,0,0,0,0,0db5d2c8
1316,Ozan Kabak,tr TUR,DF,Norwich City,eng Premier League,21,2000,10.2,10,0.98,4,0,2,1,3,0,0,0.00,0,0,0,0,0,0,2d61d13a
1317,Christian Kabasele,be BEL,DF,Watford,eng Premier League,30,1991,13.3,4,0.30,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,914ab9a1
1318,Issa Kaboré,bf BFA,DF,Troyes,fr Ligue 1,20,2001,25.0,52,2.08,34,3,8,0,6,1,2,0.08,2,0,0,0,0,0,c066d1a5
1319,Anton Kade,de GER,FWMF,Hertha BSC,de Bundesliga,17,2004,0.9,1,1.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6d7598d5
1320,Pavel Kadeřábek,cz CZE,DFMF,Hoffenheim,de Bundesliga,29,1992,13.3,31,2.33,29,0,1,1,0,0,3,0.23,3,0,0,0,0,0,79c90e45
1321,Tino Kadewere,zw ZIM,FW,Lyon,fr Ligue 1,25,1996,5.6,15,2.67,11,0,2,2,0,0,0,0.00,0,0,0,0,0,0,7d08063d
1322,Florian Kainz,at AUT,MFFW,Köln,de Bundesliga,28,1992,25.8,97,3.76,59,28,3,4,2,1,14,0.54,10,2,0,2,0,0,94c18565
1323,Gaël Kakuta,cd COD,MFFW,Lens,fr Ligue 1,30,1991,18.6,52,2.80,37,1,6,5,2,1,4,0.22,2,0,1,1,0,0,5b1bf5e3
1324,Sasa Kalajdzic,at AUT,FW,Stuttgart,de Bundesliga,24,1997,13.6,34,2.51,26,0,0,6,2,0,3,0.22,1,0,0,2,0,0,15f24fe7
1325,Arnaud Kalimuendo,fr FRA,FW,Paris S-G,fr Ligue 1,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,bf4c41f9
1326,Arnaud Kalimuendo,fr FRA,FW,Lens,fr Ligue 1,19,2002,23.9,55,2.31,40,0,5,5,3,2,6,0.25,3,0,2,1,0,0,bf4c41f9
1327,Nikola Kalinić,hr CRO,FW,Hellas Verona,it Serie A,33,1988,4.5,13,2.88,9,0,1,0,3,0,2,0.44,1,0,0,0,1,0,d4931a5a
1328,Yayah Kallon,sl SLE,FWMF,Genoa,it Serie A,20,2001,7.1,26,3.69,15,0,6,3,2,0,4,0.57,2,0,1,0,1,0,f95f49d2
1329,Felix Kalu Nmecha,de GER,MFFW,Wolfsburg,de Bundesliga,20,2000,3.6,12,3.35,6,0,1,3,2,0,1,0.28,0,0,0,1,0,0,091c86e2
1330,Samuel Kalu,ng NGA,FW,Watford,eng Premier League,23,1997,2.5,7,2.84,4,0,0,0,2,1,1,0.41,0,0,0,0,1,0,b8d22478
1331,Samuel Kalu,ng NGA,FWMF,Bordeaux,fr Ligue 1,23,1997,3.6,12,3.29,2,2,5,3,0,0,5,1.37,0,1,2,2,0,0,b8d22478
1332,Pierre Kalulu,fr FRA,DF,Milan,it Serie A,21,2000,21.6,27,1.25,24,1,0,1,1,0,4,0.19,3,0,0,1,0,0,85f7d1be
1333,Daichi Kamada,jp JPN,MF,Eint Frankfurt,de Bundesliga,24,1996,23.8,81,3.41,62,4,4,5,4,2,7,0.29,6,0,1,0,0,0,15b287da
1334,Boubacar Kamara,fr FRA,MFDF,Marseille,fr Ligue 1,21,1999,30.9,54,1.75,43,1,0,3,6,1,5,0.16,3,0,0,1,1,0,cc77354e
1335,Hassane Kamara,ci CIV,DF,Watford,eng Premier League,27,1994,18.0,18,1.00,16,0,1,1,0,0,0,0.00,0,0,0,0,0,0,19a12bed
1336,Hassane Kamara,ci CIV,MFDF,Nice,fr Ligue 1,27,1994,6.0,7,1.16,6,0,0,1,0,0,1,0.17,1,0,0,0,0,0,19a12bed
1337,Dimitrije Kamenović,rs SRB,DF,Lazio,it Serie A,21,2000,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d3e0c826
1338,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,30,1990,21.1,40,1.89,37,1,0,0,1,1,4,0.19,4,0,0,0,0,0,b825a650
1339,Jean-Armel Kana-Biyik,cm CMR,DF,Metz,fr Ligue 1,32,1989,7.4,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,76a4233b
1340,Nordine Kandil,fr FRA,MFFW,Strasbourg,fr Ligue 1,19,2001,1.0,5,5.00,4,0,0,0,1,0,3,3.00,2,0,0,0,1,0,c5908bc4
1341,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,28,1993,35.9,128,3.56,94,2,10,16,6,0,21,0.58,17,0,1,3,0,0,21a66f6a
1342,Lee Kangin,kr KOR,MFFW,Mallorca,es La Liga,20,2001,15.7,60,3.83,31,14,7,4,3,1,4,0.26,1,1,2,0,0,0,8455ad90
1343,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,30,1991,19.7,69,3.50,59,0,3,3,0,4,16,0.81,14,0,1,1,0,0,b9fbae28
1344,Stefanos Kapino,gr GRE,GK,Arminia,de Bundesliga,27,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,62ba5881
1345,Atakan Karazor,de GER,MF,Stuttgart,de Bundesliga,24,1996,21.1,38,1.80,32,1,1,0,1,3,2,0.09,2,0,0,0,0,0,5762be5c
1346,Rick Karsdorp,nl NED,DFFW,Roma,it Serie A,26,1995,32.0,92,2.87,80,4,5,0,2,1,4,0.12,4,0,0,0,0,0,9f84febe
1347,Denso Kasius,nl NED,DFFW,Bologna,it Serie A,18,2002,2.0,7,3.50,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,7ae36711
1348,Grigoris Kastanos,cy CYP,MFFW,Salernitana,it Serie A,23,1998,15.0,68,4.56,32,14,7,7,8,0,8,0.54,4,1,1,0,2,0,2a82aa85
1349,Silas Katompa,cd COD,FWMF,Stuttgart,de Bundesliga,22,1998,3.1,2,0.66,1,0,0,0,1,0,1,0.33,0,0,0,0,1,0,de4cac2d
1350,Noah Katterbach,de GER,DF,Köln,de Bundesliga,20,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e27de4fa
1351,Eiji Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,38,1983,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,a4527d33
1352,Edo Kayembe,cd COD,MF,Watford,eng Premier League,23,1998,8.9,16,1.80,13,1,0,1,1,0,0,0.00,0,0,0,0,0,0,f99b71de
1353,Moise Kean,it ITA,FW,Everton,eng Premier League,21,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3d50bcdb
1354,Moise Kean,it ITA,FW,Juventus,it Serie A,21,2000,12.2,14,1.15,8,0,4,0,2,0,3,0.25,1,0,1,0,1,0,3d50bcdb
1355,Michael Keane,eng ENG,DF,Everton,eng Premier League,28,1993,31.0,18,0.58,13,1,0,4,0,0,1,0.03,1,0,0,0,0,0,c5b7c315
1356,Ilan Kebbal,dz ALG,MFFW,Reims,fr Ligue 1,23,1998,19.7,72,3.66,50,8,4,4,6,0,7,0.36,4,1,0,1,1,0,37d04e90
1357,Wajdi Kechrida,tn TUN,DFMF,Salernitana,it Serie A,25,1995,10.6,17,1.61,14,2,0,1,0,0,2,0.19,1,0,0,1,0,0,11962fe7
1358,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,24,1996,16.8,12,0.71,10,1,0,1,0,0,1,0.06,1,0,0,0,0,0,51dbeea9
1359,Habib Keita,ml MLI,MFFW,Lyon,fr Ligue 1,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,cc588cbe
1360,Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,26,1995,13.0,46,3.53,39,0,0,4,0,3,6,0.46,5,0,0,1,0,0,f25c8e3a
1361,Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,21,2000,5.6,8,1.43,6,0,0,2,0,0,0,0.00,0,0,0,0,0,0,d2c580ce
1362,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,22,1998,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,62d7ef38
1363,Marc-Oliver Kempf,de GER,DF,Hertha BSC,de Bundesliga,26,1995,11.7,13,1.11,11,1,0,1,0,0,2,0.17,2,0,0,0,0,0,815c314f
1364,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,26,1995,9.3,17,1.82,15,0,0,1,1,0,0,0.00,0,0,0,0,0,0,815c314f
1365,Kenedy,br BRA,DF,Chelsea,eng Premier League,25,1996,0.6,2,3.10,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,5eebbfdf
1366,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,24,1997,11.3,21,1.86,16,2,2,1,0,0,2,0.18,2,0,0,0,0,0,099e666f
1367,Dimitrios Keramitsis,gr GRE,MF,Roma,it Serie A,17,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6f30a1d5
1368,Franck Kessié,ci CIV,MF,Milan,it Serie A,24,1996,25.6,65,2.53,55,0,1,5,1,3,2,0.08,2,0,0,0,0,0,05e19d6a
1369,Saîf-Eddine Khaoui,tn TUN,MFFW,Clermont Foot,fr Ligue 1,26,1995,10.3,31,2.99,12,12,2,2,3,0,1,0.10,1,0,0,0,0,0,796b1c41
1370,Wahbi Khazri,tn TUN,FWMF,Saint-Étienne,fr Ligue 1,30,1991,24.7,82,3.31,53,4,9,8,7,1,6,0.24,4,0,0,0,1,1,2677a1de
1371,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,27,1994,30.6,35,1.14,27,1,1,2,2,2,3,0.10,3,0,0,0,0,0,59e4b92e
1372,Kike,es ESP,FW,Osasuna,es La Liga,31,1989,20.7,49,2.37,34,0,3,6,5,1,4,0.19,3,0,0,1,0,0,e897d8ba
1373,Luca Kilian,de GER,FW,Mainz 05,de Bundesliga,21,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,610aa1e9
1374,Luca Kilian,de GER,DF,Köln,de Bundesliga,21,1999,25.3,13,0.51,11,1,0,0,1,0,3,0.12,2,1,0,0,0,0,610aa1e9
1375,Max Kilman,eng ENG,DF,Wolves,eng Premier League,24,1997,29.9,10,0.33,7,0,1,1,0,1,2,0.07,1,0,0,1,0,0,d0f72bf1
1376,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,26,1995,27.5,153,5.57,81,62,1,3,3,3,23,0.84,9,13,0,0,1,0,49296448
1377,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,25,1995,28.6,18,0.63,17,0,0,1,0,0,3,0.10,3,0,0,0,0,0,aef6e670
1378,Joshua King,no NOR,FW,Watford,eng Premier League,29,1992,25.0,63,2.52,51,0,2,6,4,0,9,0.36,6,0,1,2,0,0,43458538
1379,Jakub Kiwior,pl POL,MF,Spezia,it Serie A,21,2000,21.8,15,0.69,13,0,0,1,1,0,1,0.05,1,0,0,0,0,0,dc3e663e
1380,Sofian Kiyine,ma MAR,MFFW,Venezia,it Serie A,23,1997,13.8,50,3.63,29,8,8,1,1,3,3,0.22,2,0,0,1,0,0,ce1806be
1381,Simon Kjær,dk DEN,DF,Milan,it Serie A,32,1989,8.9,7,0.78,6,0,0,0,0,1,1,0.11,1,0,0,0,0,0,8b8a56ce
1382,Kristoffer Klaesson,no NOR,GK,Leeds United,eng Premier League,20,2000,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3f70db80
1383,Philipp Klement,de GER,MF,Stuttgart,de Bundesliga,28,1992,3.8,19,5.06,13,6,0,0,0,0,1,0.27,0,1,0,0,0,0,0cddeaa7
1384,Mateusz Klich,pl POL,MF,Leeds United,eng Premier League,31,1990,23.0,78,3.38,64,4,3,4,3,0,8,0.35,7,0,0,1,0,0,282679b4
1385,Thibault Klidje,tg TOG,MFFW,Bordeaux,fr Ligue 1,20,2001,1.0,6,6.35,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,db013c7d
1386,Mateo Klimowicz,de GER,MFFW,Stuttgart,de Bundesliga,21,2000,6.7,19,2.83,11,0,2,2,4,0,1,0.15,1,0,0,0,0,0,2b7c56b4
1387,Fabian Klos,de GER,FW,Arminia,de Bundesliga,33,1987,15.8,27,1.71,25,0,1,1,0,0,2,0.13,2,0,0,0,0,0,e21042ae
1388,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,25,1996,18.3,12,0.66,12,0,0,0,0,0,1,0.05,1,0,0,0,0,0,ca8033cb
1389,Justin Kluivert,nl NED,MF,Nice,fr Ligue 1,22,1999,20.8,64,3.06,34,22,5,2,1,0,8,0.38,3,3,2,0,0,0,4c3a6744
1390,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,25,1996,2.2,4,1.86,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,92948149
1391,Ansgar Knauff,de GER,FWMF,Dortmund,de Bundesliga,19,2002,1.3,3,2.37,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,19a967ab
1392,Ansgar Knauff,de GER,DFMF,Eint Frankfurt,de Bundesliga,19,2002,8.4,23,2.73,16,1,2,1,3,0,3,0.36,2,0,1,0,0,0,19a967ab
1393,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,29,1992,33.0,19,0.58,17,0,0,0,2,0,0,0.00,0,0,0,0,0,0,6bd5cd5d
1394,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,23,1997,28.5,4,0.14,2,2,0,0,0,0,1,0.04,1,0,0,0,0,0,cd59b9df
1395,Robin Koch,de GER,MFDF,Leeds United,eng Premier League,25,1996,17.5,24,1.37,21,1,0,1,1,0,2,0.11,2,0,0,0,0,0,ea6bc03a
1396,Samuel Koeberlé,fr FRA,FW,Reims,fr Ligue 1,16,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6751b938
1397,Philippe Koffi,fr FRA,FW,Reims,fr Ligue 1,19,2002,4.2,11,2.63,5,0,1,2,3,0,2,0.48,1,0,0,1,0,0,9f1c2822
1398,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,27,1994,17.9,46,2.57,36,1,1,4,2,2,10,0.56,8,0,0,1,1,0,0fbecd11
1399,Koba Koindredi,fr FRA,MF,Valencia,es La Liga,19,2001,2.0,4,1.98,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,3a58d075
1400,Koke,es ESP,MF,Atlético Madrid,es La Liga,29,1992,27.9,67,2.40,59,2,1,2,3,0,11,0.39,11,0,0,0,0,0,55126f3b
1401,Aleksandr Kokorin,ru RUS,FWMF,Fiorentina,it Serie A,30,1991,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fec5accc
1402,Aleksandar Kolarov,rs SRB,DF,Inter,it Serie A,35,1985,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,eda40760
1403,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,28,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3935e52e
1404,Sead Kolašinac,ba BIH,DF,Marseille,fr Ligue 1,28,1993,4.9,7,1.43,6,1,0,0,0,0,1,0.20,1,0,0,0,0,0,3935e52e
1405,Luca Koleosho,ca CAN,FW,Espanyol,es La Liga,16,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fc076f78
1406,Randal Kolo Muani,fr FRA,FWMF,Nantes,fr Ligue 1,22,1998,32.8,82,2.50,53,0,8,7,13,1,13,0.40,7,0,3,1,2,0,c0b3669f
1407,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,29,1991,28.5,36,1.26,32,1,0,2,0,1,4,0.14,3,0,0,1,0,0,ab096c6f
1408,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,25,1995,26.9,54,2.01,46,2,3,1,2,0,6,0.22,5,0,1,0,0,0,6b2c894b
1409,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,22,1999,11.0,6,0.55,5,0,0,0,0,1,3,0.27,3,0,0,0,0,0,5ed9b537
1410,Geoffrey Kondogbia,cf CTA,MFDF,Atlético Madrid,es La Liga,28,1993,20.9,25,1.20,20,0,2,0,0,3,4,0.19,3,0,0,0,0,1,cce181df
1411,Ibrahima Koné,ml MLI,FW,Lorient,fr Ligue 1,22,1999,8.1,27,3.32,17,0,3,3,3,1,3,0.37,2,0,1,0,0,0,04bb2b06
1412,Kouadio Koné,fr FRA,MF,M'Gladbach,de Bundesliga,20,2001,24.3,51,2.10,40,0,5,1,5,0,4,0.16,2,0,0,0,2,0,86574238
1413,Youssouf Koné,ml MLI,DF,Troyes,fr Ligue 1,26,1995,10.9,13,1.19,10,0,3,0,0,0,1,0.09,1,0,0,0,0,0,e6eadfb8
1414,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,23,1997,27.5,13,0.47,11,0,0,2,0,0,0,0.00,0,0,0,0,0,0,0313a347
1415,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,23,1998,23.6,93,3.94,69,14,5,3,1,1,5,0.21,5,0,0,0,0,0,a26fb8aa
1416,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,35,1985,10.4,9,0.87,9,0,0,0,0,0,1,0.10,1,0,0,0,0,0,f5efb153
1417,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,20,2001,19.9,16,0.80,14,0,0,1,0,1,1,0.05,1,0,0,0,0,0,1f3afdcb
1418,Filip Kostić,rs SRB,DFFW,Eint Frankfurt,de Bundesliga,28,1992,28.0,141,5.03,74,48,5,12,2,0,13,0.46,8,4,0,1,0,0,b1cd37e6
1419,Rominigue Kouamé,ml MLI,MF,Troyes,fr Ligue 1,24,1996,33.0,64,1.94,48,1,8,3,3,1,8,0.24,6,0,1,1,0,0,86a2ba20
1420,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,30,1991,26.7,19,0.71,15,0,1,2,1,0,4,0.15,3,0,0,1,0,0,da974c7b
1421,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,22,1998,30.4,43,1.41,35,0,4,2,2,0,3,0.10,2,0,1,0,0,0,4d1666ff
1422,Christos Kourfalidis,gr GRE,MFFW,Cagliari,it Serie A,18,2002,0.2,2,10.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5c522c88
1423,Boubakar Kouyaté,ml MLI,DF,Metz,fr Ligue 1,24,1997,29.6,14,0.47,8,0,1,3,0,2,1,0.03,1,0,0,0,0,0,562a4799
1424,Cheikhou Kouyaté,sn SEN,MF,Crystal Palace,eng Premier League,31,1989,21.9,16,0.73,13,0,2,0,0,1,1,0.05,1,0,0,0,0,0,8d3c902d
1425,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,27,1994,17.3,69,3.98,58,0,4,3,3,1,8,0.46,7,0,0,0,0,1,79c0821a
1426,Viktor Kovalenko,ua UKR,MF,Spezia,it Serie A,25,1996,14.7,27,1.84,21,3,1,0,1,1,4,0.27,4,0,0,0,0,0,9d60028d
1427,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,26,1994,18.2,19,1.05,11,4,1,1,1,1,2,0.11,2,0,0,0,0,0,77cf6852
1428,Alex Král,cz CZE,MF,West Ham,eng Premier League,23,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e717705a
1429,Andrej Kramarić,hr CRO,FWMF,Hoffenheim,de Bundesliga,30,1991,30.1,97,3.22,74,5,5,7,6,0,14,0.47,14,0,0,0,0,0,603cb947
1430,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,30,1991,8.3,10,1.20,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,496aeede
1431,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,fr Ligue 1,24,1997,5.0,15,2.97,8,0,4,1,2,0,4,0.79,3,0,0,1,0,0,037f2523
1432,Julian Kristoffersen,no NOR,FW,Salernitana,it Serie A,24,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,b804c280
1433,Toni Kroos,de GER,MF,Real Madrid,es La Liga,31,1990,23.4,87,3.72,59,25,2,0,0,1,4,0.17,3,1,0,0,0,0,6ce1f46f
1434,Florian Krüger,de GER,FWMF,Arminia,de Bundesliga,22,1999,12.5,25,2.02,23,0,1,1,0,0,2,0.16,2,0,0,0,0,0,f9f92b5f
