Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,-9999
1237,Grigoris Kastanos,cy CYP,MF,Juventus,it Serie A,20,1998,0.7,2,3.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2a82aa85
1238,Eiji Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,35,1983,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,a4527d33
1239,Beram Kayal,il ISR,MF,Brighton,eng Premier League,30,1988,10.4,9,0.86,7,0,0,1,0,1,2,0.19,2,0,0,0,0,0,26679cdf
1240,Moise Kean,it ITA,FW,Juventus,it Serie A,18,2000,6.0,8,1.33,5,0,1,1,1,0,2,0.33,0,0,1,0,1,0,3d50bcdb
1241,Michael Keane,eng ENG,DF,Everton,eng Premier League,25,1993,33.0,20,0.61,17,0,0,3,0,0,2,0.06,1,0,0,1,0,0,c5b7c315
1242,Neeskens Kebano,cd COD,FWMF,Fulham,eng Premier League,26,1992,1.2,2,1.64,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,18b999f4
1243,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,21,1996,21.1,21,0.99,17,1,0,1,1,1,4,0.19,4,0,0,0,0,0,51dbeea9
1244,Jules Keita,gn GUI,FWMF,Dijon,fr Ligue 1,20,1998,5.1,24,4.74,16,1,6,1,0,0,3,0.59,1,0,2,0,0,0,8c955557
1245,Naby Keïta,gn GUI,MFFW,Liverpool,eng Premier League,23,1995,15.4,41,2.65,34,0,2,4,1,0,5,0.32,5,0,0,0,0,0,f25c8e3a
1246,Keko,es ESP,MFFW,Valladolid,es La Liga,26,1991,17.0,45,2.64,31,2,7,2,3,0,2,0.12,2,0,0,0,0,0,1512328c
1247,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,28,1990,12.3,7,0.57,4,2,0,0,0,1,1,0.08,0,1,0,0,0,0,d7492450
1248,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,23,1995,22.5,18,0.80,16,0,0,1,0,1,0,0.00,0,0,0,0,0,0,815c314f
1249,Kenedy,br BRA,MFDF,Newcastle Utd,eng Premier League,22,1996,15.0,50,3.34,34,2,4,2,5,3,2,0.13,2,0,0,0,0,0,5eebbfdf
1250,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,21,1997,8.8,16,1.82,16,0,0,0,0,0,2,0.23,2,0,0,0,0,0,099e666f
1251,Christophe Kerbrat,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,23.3,5,0.21,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0515a4cb
1252,Sebastian Kerk,de GER,MFFW,Nürnberg,de Bundesliga,24,1994,13.1,42,3.21,16,19,0,3,4,0,1,0.08,0,1,0,0,0,0,87fdfb9b
1253,Franck Kessié,ci CIV,MF,Milan,it Serie A,21,1996,33.5,112,3.34,99,2,4,5,0,2,6,0.18,6,0,0,0,0,0,05e19d6a
1254,Saîf-Eddine Khaoui,tn TUN,MFFW,Caen,fr Ligue 1,23,1995,15.0,29,1.93,21,4,2,0,1,1,3,0.20,2,0,1,0,0,0,796b1c41
1255,Wahbi Khazri,tn TUN,FWMF,Saint-Étienne,fr Ligue 1,27,1991,31.3,154,4.92,66,50,14,12,11,1,14,0.45,3,6,0,2,3,0,2677a1de
1256,Rani Khedira,de GER,DFMF,Augsburg,de Bundesliga,24,1994,29.2,40,1.37,33,0,0,3,1,3,5,0.17,5,0,0,0,0,0,59e4b92e
1257,Sami Khedira,de GER,MF,Juventus,it Serie A,31,1987,7.8,13,1.66,12,0,0,1,0,0,2,0.25,1,0,0,1,0,0,38ac43d3
1258,Isaac Kiese Thelin,se SWE,FWMF,Leverkusen,de Bundesliga,26,1992,2.0,3,1.50,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0,b956af7d
1259,Kike,es ESP,FW,Eibar,es La Liga,28,1989,14.4,34,2.36,23,0,2,4,5,0,2,0.14,0,0,0,2,0,0,e897d8ba
1260,Max Kilman,eng ENG,DF,Wolves,eng Premier League,21,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d0f72bf1
1261,Joshua Kimmich,de GER,DFMF,Bayern Munich,de Bundesliga,23,1995,34.0,162,4.76,91,51,7,3,9,1,22,0.65,15,5,1,0,1,0,49296448
1262,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,22,1995,22.3,19,0.85,13,2,0,1,1,2,6,0.27,4,0,0,1,0,1,aef6e670
1263,Joshua King,no NOR,FWMF,Bournemouth,eng Premier League,26,1992,32.9,83,2.52,61,0,10,3,9,0,12,0.36,9,0,0,0,3,0,43458538
1264,Sofian Kiyine,ma MAR,MFDF,Chievo,it Serie A,20,1997,9.1,25,2.76,16,1,5,1,1,1,2,0.22,0,1,0,1,0,0,ce1806be
1265,Simon Kjær,dk DEN,DF,Sevilla,es La Liga,29,1989,22.3,14,0.63,13,0,0,1,0,0,0,0.00,0,0,0,0,0,0,8b8a56ce
1266,Davy Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,25,1993,31.3,92,2.94,76,1,5,4,4,2,10,0.32,6,0,2,0,1,1,15fd5593
1267,Felix Klaus,de GER,FWMF,Wolfsburg,de Bundesliga,25,1992,4.9,13,2.65,9,0,2,1,1,0,3,0.61,2,0,1,0,0,0,aeda1f69
1268,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,32,1985,13.7,7,0.51,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,008a6e6d
1269,Tim Kleindienst,de GER,FW,Freiburg,de Bundesliga,22,1995,2.2,5,2.25,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0,258a6f4d
1270,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,22,1996,22.3,33,1.48,29,0,2,1,1,0,1,0.04,0,0,0,1,0,0,ca8033cb
1271,Justin Kluivert,nl NED,FW,Roma,it Serie A,19,1999,14.9,73,4.90,49,4,11,3,4,2,9,0.60,7,0,1,0,1,0,4c3a6744
1272,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,22,1996,6.6,10,1.52,5,1,2,0,2,0,2,0.30,0,0,1,0,1,0,92948149
1273,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,26,1992,31.0,21,0.68,18,2,0,1,0,0,2,0.06,2,0,0,0,0,0,6bd5cd5d
1274,Anthony Knockaert,fr FRA,MFFW,Brighton,eng Premier League,26,1991,20.4,68,3.33,29,27,1,5,2,4,9,0.44,3,4,0,1,0,1,6c679c6d
1275,Törles Knöll,de GER,FWMF,Nürnberg,de Bundesliga,20,1997,4.1,6,1.46,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,b883006f
1276,Gregor Kobel,ch SUI,GK,Hoffenheim,de Bundesliga,20,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,cd59b9df
1277,Gregor Kobel,ch SUI,GK,Augsburg,de Bundesliga,20,1997,15.4,2,0.13,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,cd59b9df
1278,Robin Koch,de GER,MFDF,Freiburg,de Bundesliga,22,1996,21.1,17,0.80,14,0,1,0,2,0,2,0.09,2,0,0,0,0,0,ea6bc03a
1279,Kenan Kodro,ba BIH,FWMF,Athletic Club,es La Liga,24,1993,1.8,2,1.13,2,0,0,0,0,0,1,0.56,1,0,0,0,0,0,e82d2807
1280,Dominik Kohr,de GER,MF,Leverkusen,de Bundesliga,24,1994,10.8,25,2.31,18,0,1,4,0,2,3,0.28,1,0,0,2,0,0,0fbecd11
1281,Djégui Koita,fr FRA,DF,Guingamp,fr Ligue 1,18,1999,1.9,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,b1adaefa
1282,Koke,es ESP,MF,Atlético Madrid,es La Liga,26,1992,28.7,107,3.72,72,28,0,5,2,0,8,0.28,5,1,0,1,1,0,55126f3b
1283,Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,32,1985,32.3,114,3.53,70,30,3,5,4,2,9,0.28,6,1,1,0,0,1,eda40760
1284,Sead Kolašinac,ba BIH,DFMF,Arsenal,eng Premier League,25,1993,21.0,49,2.34,42,1,4,0,1,1,10,0.48,9,0,0,0,1,0,3935e52e
1285,Randal Kolo Muani,fr FRA,FW,Nantes,fr Ligue 1,19,1998,1.4,1,0.74,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,c0b3669f
1286,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,26,1991,35.4,37,1.05,33,2,0,2,0,0,6,0.17,5,1,0,0,0,0,ab096c6f
1287,Vincent Kompany,be BEL,DF,Manchester City,eng Premier League,32,1986,13.6,12,0.88,11,0,0,0,0,1,1,0.07,1,0,0,0,0,0,d2bff301
1288,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,22,1995,20.0,42,2.10,31,6,3,0,1,1,5,0.25,4,1,0,0,0,0,6b2c894b
1289,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,19,1999,27.0,26,0.96,19,1,2,2,2,0,3,0.11,1,0,2,0,0,0,5ed9b537
1290,Moussa Konaté,sn SEN,FW,Amiens,fr Ligue 1,25,1993,20.8,38,1.82,21,0,5,3,7,2,8,0.38,3,0,2,0,2,1,fcbcbd94
1291,Geoffrey Kondogbia,cf CTA,MF,Valencia,es La Liga,25,1993,13.8,24,1.73,19,0,2,1,0,2,2,0.14,2,0,0,0,0,0,cce181df
1292,Kouadio Koné,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,0.8,3,3.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,86574238
1293,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,29,1989,23.9,15,0.63,14,0,1,0,0,0,2,0.08,2,0,0,0,0,0,a46472d0
1294,Youssouf Koné,ml MLI,DF,Lille,fr Ligue 1,23,1995,19.0,38,2.00,33,2,2,0,1,0,6,0.32,6,0,0,0,0,0,e6eadfb8
1295,Terence Kongolo,nl NED,DF,Huddersfield,eng Premier League,24,1994,30.2,24,0.80,18,1,0,2,1,2,2,0.07,2,0,0,0,0,0,1f9a3a04
1296,Yevhen Konoplyanka,ua UKR,FWMF,Schalke 04,de Bundesliga,28,1989,7.3,25,3.44,17,2,1,4,1,0,2,0.27,2,0,0,0,0,0,d9a5d930
1297,Pascal Köpke,de GER,FWMF,Hertha BSC,de Bundesliga,22,1995,0.8,5,6.16,3,0,1,0,1,0,1,1.23,0,0,0,0,1,0,3861d9cc
1298,Julian Korb,de GER,DF,Hannover 96,de Bundesliga,26,1992,11.2,21,1.88,19,1,0,0,1,0,0,0.00,0,0,0,0,0,0,3dffff26
1299,Laurent Koscielny,fr FRA,DF,Arsenal,eng Premier League,32,1985,14.8,9,0.61,8,1,0,0,0,0,0,0.00,0,0,0,0,0,0,f5efb153
1300,Filip Kostić,rs SRB,DFFW,Eint Frankfurt,de Bundesliga,25,1992,32.8,102,3.11,66,15,6,7,7,1,14,0.43,10,1,1,2,0,0,b1cd37e6
1301,Christian Kouamé,ci CIV,FW,Genoa,it Serie A,20,1997,34.1,110,3.23,83,0,8,6,12,1,9,0.26,7,0,0,0,1,1,58e933d2
1302,Tomáš Koubek,cz CZE,GK,Rennes,fr Ligue 1,25,1992,32.5,2,0.06,0,2,0,0,0,0,1,0.03,0,1,0,0,0,0,dc366c36
1303,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,27,1991,34.8,41,1.18,34,1,0,2,1,3,5,0.14,4,0,0,0,0,1,da974c7b
1304,Jules Koundé,fr FRA,DF,Bordeaux,fr Ligue 1,19,1998,37.0,28,0.76,24,1,0,3,0,0,2,0.05,1,1,0,0,0,0,4d1666ff
1305,Cheikhou Kouyaté,sn SEN,MF,Crystal Palace,eng Premier League,28,1989,21.1,34,1.61,23,0,1,6,2,2,2,0.09,1,0,0,0,1,0,8d3c902d
1306,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,24,1994,19.3,63,3.27,49,1,5,3,4,1,4,0.21,4,0,0,0,0,0,79c0821a
1307,Dawid Kownacki,pl POL,FW,Sampdoria,it Serie A,21,1997,1.9,13,6.96,10,0,1,0,1,1,2,1.07,1,0,0,0,1,0,be5e1c4c
1308,Dawid Kownacki,pl POL,MFFW,Düsseldorf,de Bundesliga,21,1997,6.4,15,2.35,13,0,1,0,1,0,3,0.47,3,0,0,0,0,0,be5e1c4c
1309,Thomas Kraft,de GER,GK,Hertha BSC,de Bundesliga,30,1988,3.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,bb25c778
1310,Emil Krafth,se SWE,DF,Amiens,fr Ligue 1,23,1994,33.0,33,1.00,25,3,1,2,1,1,2,0.06,2,0,0,0,0,0,77cf6852
1311,Luka Krajnc,si SVN,DF,Frosinone,it Serie A,23,1994,8.8,8,0.91,4,0,1,1,1,1,0,0.00,0,0,0,0,0,0,2b71b88a
1312,Andrej Kramarić,hr CRO,MFFW,Hoffenheim,de Bundesliga,27,1991,26.6,130,4.88,87,13,11,14,5,0,11,0.41,10,0,0,1,0,0,603cb947
1313,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,27,1991,12.6,18,1.42,17,0,0,0,0,1,0,0.00,0,0,0,0,0,0,496aeede
1314,Vasyl Kravets,ua UKR,DFFW,Leganés,es La Liga,20,1997,5.3,12,2.25,8,2,1,0,0,1,0,0.00,0,0,0,0,0,0,29e48848
1315,Ladislav Krejčí,cz CZE,DFMF,Bologna,it Serie A,26,1992,11.8,35,2.96,24,6,0,3,2,0,4,0.34,4,0,0,0,0,0,58027adc
1316,Rene Krhin,si SVN,MF,Nantes,fr Ligue 1,28,1990,11.7,15,1.28,9,0,0,3,2,1,0,0.00,0,0,0,0,0,0,9a506145
1317,Toni Kroos,de GER,MF,Real Madrid,es La Liga,28,1990,24.7,117,4.74,61,48,5,1,2,0,9,0.36,5,4,0,0,0,0,6ce1f46f
1318,Rade Krunić,ba BIH,MF,Empoli,it Serie A,24,1993,30.8,117,3.80,90,1,11,6,8,1,13,0.42,10,0,2,1,0,0,817c6964
1319,Max Kruse,de GER,FWMF,Werder Bremen,de Bundesliga,30,1988,31.5,150,4.77,111,24,4,8,3,0,17,0.54,14,1,1,0,1,0,f9446dcd
1320,Lukas Kübler,de GER,DFMF,Freiburg,de Bundesliga,25,1992,13.2,14,1.06,11,2,0,0,0,1,3,0.23,3,0,0,0,0,0,2a29eb9b
1321,Yuya Kubo,jp JPN,FWMF,Nürnberg,de Bundesliga,24,1993,15.1,40,2.65,28,0,7,3,2,0,4,0.27,3,0,0,0,1,0,cba16a46
1322,Juraj Kucka,sk SVK,MF,Parma,it Serie A,31,1987,17.1,36,2.11,22,4,0,5,4,1,4,0.23,2,0,0,2,0,0,5aaef9ef
1323,Dejan Kulusevski,se SWE,MF,Atalanta,it Serie A,18,2000,1.2,1,0.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,df3cda47
1324,Pierre Kunde,cm CMR,MF,Mainz 05,de Bundesliga,23,1995,21.2,65,3.07,49,7,5,2,1,1,5,0.24,4,0,0,0,1,0,9ceb7642
1325,Jasmin Kurtić,si SVN,MF,SPAL,it Serie A,29,1989,28.4,89,3.13,48,23,4,5,9,0,12,0.42,5,4,1,1,1,0,144607cc
1326,Layvin Kurzawa,fr FRA,DFMF,Paris S-G,fr Ligue 1,25,1992,11.2,20,1.78,16,0,0,2,1,1,2,0.18,2,0,0,0,0,0,41e7ef1c
1327,Rafał Kurzawa,pl POL,FW,Amiens,fr Ligue 1,25,1993,2.7,8,3.03,3,4,0,1,0,0,2,0.76,2,0,0,0,0,0,3d3b0206
1328,Ahmed Kutucu,tr TUR,FWMF,Schalke 04,de Bundesliga,18,2000,4.7,11,2.32,5,1,2,0,3,0,0,0.00,0,0,0,0,0,0,beda9675
1329,Enock Kwateng,fr FRA,DF,Nantes,fr Ligue 1,21,1997,22.7,44,1.94,35,7,1,0,1,0,1,0.04,1,0,0,0,0,0,4bf69118
1330,Grejohn Kyei,fr FRA,FW,Reims,fr Ligue 1,22,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,397ba086
1331,Antonino La Gumina,it ITA,FWMF,Empoli,it Serie A,22,1996,12.1,22,1.82,12,0,3,5,1,1,4,0.33,3,0,0,0,1,0,822a7761
1332,Rajiv van La Parra,nl NED,FWMF,Huddersfield,eng Premier League,27,1991,4.5,8,1.78,6,1,0,0,1,0,0,0.00,0,0,0,0,0,0,1931bde9
1333,Gaëtan Laborde,fr FRA,FW,Bordeaux,fr Ligue 1,24,1994,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7cdda3bf
1334,Gaëtan Laborde,fr FRA,FWMF,Montpellier,fr Ligue 1,24,1994,32.2,80,2.48,59,0,5,6,9,1,8,0.25,5,0,1,1,0,1,7cdda3bf
1335,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,27,1991,27.8,84,3.02,55,0,16,6,5,2,15,0.54,10,0,3,1,1,0,9dbb75ca
1336,Alban Lafont,fr FRA,GK,Fiorentina,it Serie A,19,1999,33.5,8,0.24,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4e7db402
1337,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,28,1989,36.0,19,0.53,12,3,0,2,2,0,3,0.08,3,0,0,0,0,0,b7c99b9b
1338,Abdou Lahat Diakhate,sn SEN,MF,Parma,it Serie A,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,8e809937
1339,Konrad Laimer,at AUT,MFDF,RB Leipzig,de Bundesliga,21,1997,20.8,44,2.11,35,2,4,1,0,2,2,0.10,2,0,0,0,0,0,c1b7847c
1340,Diego Lainez,mx MEX,FWMF,Betis,es La Liga,18,2000,3.9,14,3.57,9,1,2,0,2,0,1,0.25,1,0,0,0,0,0,bf12926c
1341,Kenny Lala,fr FRA,DFFW,Strasbourg,fr Ligue 1,26,1991,34.0,102,3.00,71,27,1,1,1,1,18,0.53,13,3,0,1,0,1,770d7eb8
1342,Adam Lallana,eng ENG,MFFW,Liverpool,eng Premier League,30,1988,5.2,24,4.63,18,3,2,0,1,0,3,0.58,2,0,0,0,1,0,99813635
1343,Érik Lamela,ar ARG,MFFW,Tottenham,eng Premier League,26,1992,10.8,51,4.71,30,9,6,4,2,0,5,0.46,3,1,0,0,1,0,abe66106
1344,Mohamed Lamine Diaby,fr FRA,FW,Nice,fr Ligue 1,17,2001,1.8,4,2.22,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,15e99107
1345,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,26,1992,17.7,8,0.45,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0,08082af0
1346,Michael Lang,ch SUI,DF,M'Gladbach,de Bundesliga,27,1991,13.9,9,0.65,8,0,0,1,0,0,1,0.07,1,0,0,0,0,0,864db10a
1347,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,30,1988,15.7,11,0.70,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0,74d70fb5
1348,Manuel Lanzini,ar ARG,MF,West Ham,eng Premier League,25,1993,7.6,18,2.36,11,0,2,3,2,0,3,0.39,1,0,0,1,1,0,26f6dca8
1349,Gianluca Lapadula,pe PER,FW,Genoa,it Serie A,28,1990,4.5,11,2.45,3,0,1,5,2,0,0,0.00,0,0,0,0,0,0,2ead2809
1350,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,24,1994,34.0,40,1.18,37,0,1,2,0,0,6,0.18,6,0,0,0,0,0,119b9a8e
1351,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,34,1984,34.2,29,0.85,23,2,0,3,1,0,0,0.00,0,0,0,0,0,0,fed5f993
1352,Johan Larsson,se SWE,DF,Guingamp,fr Ligue 1,28,1990,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,fe006f82
1353,Kevin Lasagna,it ITA,FW,Udinese,it Serie A,25,1992,27.3,54,1.98,34,1,6,4,9,0,5,0.18,1,0,0,1,3,0,09538fdb
1354,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,24,1993,30.5,12,0.39,9,2,0,1,0,0,1,0.03,0,0,0,1,0,0,450ab6fc
1355,Paul Lasne,fr FRA,MFDF,Montpellier,fr Ligue 1,29,1989,19.9,54,2.72,40,8,3,1,1,1,7,0.35,4,0,2,0,1,0,542cc80f
1356,Toni Lato,es ESP,DF,Valencia,es La Liga,20,1997,3.0,5,1.67,4,1,0,0,0,0,1,0.33,1,0,0,0,0,0,8e088e04
1357,Danny Latza,de GER,MF,Mainz 05,de Bundesliga,28,1989,20.7,61,2.95,42,4,2,5,5,3,5,0.24,3,0,0,0,1,1,33b554b7
1358,Alexandre Lauray,fr FRA,DF,Bordeaux,fr Ligue 1,21,1997,2.9,1,0.35,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ae6941ec
1359,Armand Lauriente,fr FRA,MF,Rennes,fr Ligue 1,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2d22cea7
1360,Vincent Laurini,fr FRA,DF,Fiorentina,it Serie A,29,1989,10.2,29,2.84,22,4,1,0,2,0,0,0.00,0,0,0,0,0,0,3535098b
1361,Wesley Lautoa,nc NCL,DFMF,Dijon,fr Ligue 1,30,1987,33.6,24,0.71,18,0,2,2,0,2,0,0.00,0,0,0,0,0,0,6e5b5a45
1362,Diego Laxalt,uy URU,DFMF,Milan,it Serie A,25,1993,7.2,16,2.22,15,0,0,1,0,0,1,0.14,1,0,0,0,0,0,f26e3c59
1363,Miguel Layún,mx MEX,MFDF,Villarreal,es La Liga,30,1988,5.6,16,2.85,5,9,1,1,0,0,1,0.18,0,1,0,0,0,0,ad6295d4
1364,Valentino Lazaro,at AUT,DFFW,Hertha BSC,de Bundesliga,22,1996,30.5,101,3.32,58,27,7,5,3,1,12,0.39,7,2,2,1,0,0,016ff750
1365,Darko Lazović,rs SRB,DFFW,Genoa,it Serie A,27,1990,28.2,103,3.65,64,15,12,6,3,3,8,0.28,5,1,2,0,0,0,5128bde4
1366,Manuel Lazzari,it ITA,DF,SPAL,it Serie A,24,1993,31.5,110,3.49,89,3,8,2,7,1,15,0.48,11,1,1,1,1,0,02caf6e0
1367,Mickaël Le Bihan,fr FRA,FW,Nice,fr Ligue 1,28,1990,2.3,3,1.33,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d512db65
1368,Maxime Le Marchand,fr FRA,DF,Fulham,eng Premier League,28,1989,25.0,24,0.96,21,0,0,2,1,0,3,0.12,3,0,0,0,0,0,321a71a7
1369,Robin Le Normand,fr FRA,DF,Real Sociedad,es La Liga,21,1996,3.2,3,0.95,2,0,0,1,0,0,1,0.32,1,0,0,0,0,0,9a64e67e
1370,Damien Le Tallec,fr FRA,MF,Montpellier,fr Ligue 1,28,1990,31.2,54,1.73,48,0,0,4,1,1,3,0.10,1,0,0,2,0,0,8f4d116f
1371,James Lea Siliki,cm CMR,MFFW,Rennes,fr Ligue 1,22,1996,13.6,43,3.17,26,2,5,4,5,1,5,0.37,4,0,1,0,0,0,7cf431a5
1372,Rafael Leão,pt POR,FW,Lille,fr Ligue 1,19,1999,14.3,25,1.75,18,0,2,1,3,1,6,0.42,5,0,1,0,0,0,20730eae
1373,Mathew Leckie,au AUS,FWMF,Hertha BSC,de Bundesliga,27,1991,10.5,27,2.58,20,0,2,3,2,0,1,0.10,0,0,0,1,0,0,b93b7882
1374,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,27,1991,37.0,10,0.27,6,4,0,0,0,0,1,0.03,1,0,0,0,0,0,2fa2a875
1375,Pierre Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,25,1993,26.6,74,2.78,50,11,1,6,5,1,3,0.11,2,1,0,0,0,0,f5044e54
1376,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,24,1993,20.0,13,0.65,11,1,0,1,0,0,1,0.05,1,0,0,0,0,0,c3e4ecbb
1377,Wu Lei,cn CHN,FWMF,Espanyol,es La Liga,26,1991,11.8,23,1.95,14,0,2,4,1,2,2,0.17,1,0,0,1,0,0,e3fabb0a
1378,Tim Leibold,de GER,DF,Nürnberg,de Bundesliga,24,1993,30.7,81,2.64,46,21,1,5,6,2,3,0.10,1,1,0,0,1,0,f2571c91
1379,Lucas Leiva,br BRA,MF,Lazio,it Serie A,31,1987,22.1,54,2.45,41,7,0,1,1,4,5,0.23,4,1,0,0,0,0,4c78b5ed
1380,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,27,1991,11.7,13,1.11,11,0,0,1,1,0,1,0.09,1,0,0,0,0,0,6eaed4eb
1381,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,25,1993,2.3,3,1.28,2,1,0,0,0,0,1,0.43,1,0,0,0,0,0,59b7d823
1382,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,22,1995,20.2,63,3.12,40,12,3,2,6,0,7,0.35,6,0,0,0,1,0,4dbd0916
1383,Mario Lemina,ga GAB,MF,Southampton,eng Premier League,24,1993,17.9,48,2.68,38,0,5,2,3,0,4,0.22,1,0,0,2,1,0,2b471f99
1384,Mauricio Lemos,uy URU,DF,Sassuolo,it Serie A,22,1995,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,dbe5a587
1385,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,23,1995,21.5,4,0.19,4,0,0,0,0,0,1,0.05,1,0,0,0,0,0,4f28a6ff
1386,Aaron Lennon,eng ENG,MF,Burnley,eng Premier League,31,1987,13.5,20,1.48,12,0,1,0,7,0,1,0.07,1,0,0,0,0,0,2ff964a0
1387,Bernd Leno,de GER,GK,Arsenal,eng Premier League,26,1992,31.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2628fd2b
1388,Pedro León,es ESP,MFFW,Eibar,es La Liga,31,1986,4.7,8,1.69,4,3,0,0,0,1,0,0.00,0,0,0,0,0,0,d66b9872
1389,Sergio León,es ESP,FWMF,Betis,es La Liga,29,1989,7.1,13,1.83,6,0,2,1,3,1,3,0.42,1,0,1,1,0,0,0a0cc13c
1390,Lukas Lerager,dk DEN,MF,Genoa,it Serie A,25,1993,12.5,26,2.09,22,0,1,0,3,0,0,0.00,0,0,0,0,0,0,1b82f8df
1391,Lukas Lerager,dk DEN,MF,Bordeaux,fr Ligue 1,25,1993,14.4,27,1.87,23,0,0,0,1,3,3,0.21,3,0,0,0,0,0,1b82f8df
1392,Mehdi Léris,dz ALG,MFDF,Chievo,it Serie A,20,1998,17.9,50,2.80,36,2,3,5,3,1,4,0.22,3,0,0,1,0,0,7d3cbc67
1393,Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,23,1994,27.8,42,1.51,30,1,3,2,2,4,1,0.04,0,0,0,0,1,0,9b5ce51a
1394,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,29,1988,32.9,134,4.08,80,0,13,25,13,3,25,0.76,11,0,5,7,0,2,8d78e732
1395,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,33,1985,5.0,2,0.40,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6b9f2f3e
1396,Aaron Leya Iseka,be BEL,FW,Toulouse,fr Ligue 1,20,1997,16.0,25,1.56,19,0,3,1,2,0,2,0.12,1,0,1,0,0,0,29ef0f49
